ID	02-3_AtgE_NYU	02-4_AtgE_NYU	02-7_AtgE_NYU	02-8_AtgE_NYU	02-9_AtgE_NYU	30-10_AtgH_NYU	30-21_AtgH_NYU	30-33_AtgH_NYU	30-36_AtgH_NYU	30-9_AtgH_NYU	31-27_AtgW_NYU	31-29_AtgW_NYU	31-31_AtgW_NYU	31-80_AtgW_NYU	31-90_AtgW_NYU	32-1_AtgW_NYU	32-2_AtgW_NYU	32-5_AtgW_NYU	32-8_AtgW_NYU	50_48_48_NOD2_SF	50_48_49_B6_SF	50_48_51_NOD2_SF	50_48_52_AtgE_SF	50_48_53_AtgH_SF	50_48_57_NOD2_SF	50_49_48_AtgH_SF	50_49_49_AtgW_SF	50_49_50_AtgE_SF	50_49_51_AtgH_SF	50_49_54_AtgW_SF	50_50_48_AtgW_SF	50_50_49_AtgW_SF	50_50_50_NOD2_SF	50_50_54_AtgE_SF	50_50_55_AtgH_SF	50_50_57_NOD2_SF	50_51_48_B6_SF	50_51_49_AtgH_SF	50_51_50_B6_SF	50_51_52_AtgH_SF	50_51_53_NOD2_SF	50_51_54_NOD2_SF	50_51_55_NOD2_SF	50_52_48_NOD2_SF	50_52_52_AtgE_SF	50_52_53_AtgE_SF	50_53_49_AtgE_SF	50_53_50_AtgE_SF	50_53_52_NOD2_SF	50_53_55_AtgH_SF	50_53_56_AtgE_SF	50_53_57_AtgE_SF	50_54_49_AtgE_SF	50_54_52_AtgW_SF	50_54_53_AtgW_SF	50_54_54_AtgE_SF	50_55_48_AtgH_SF	50_55_50_AtgE_SF	50_55_51_B6_SF	50_55_53_AtgH_SF	50_55_54_AtgH_SF	50_55_56_AtgE_SF	50_55_57_AtgE_SF	50_56_48_AtgH_SF	50_56_50_AtgW_SF	50_56_51_AtgE_SF	50_56_52_AtgW_SF	50_56_54_AtgW_SF	50_56_56_AtgH_SF	50_57_48_AtgE_SF	50_57_49_AtgW_SF	50_57_50_NOD2_SF	50_57_51_AtgH_SF	50_57_52_NOD2_SF	50_57_56_AtgH_SF	51_48_49_AtgW_SF	51_48_51_NOD2_SF	51_48_55_NOD2_SF	51_48_56_AtgE_SF	51_48_57_AtgW_SF	51_49_49_NOD2_SF	51_49_51_AtgH_SF	51_49_57_AtgH_SF	51_50_48_NOD2_SF	51_50_50_NOD2_SF	51_50_54_AtgH_SF	51_50_55_NOD2_SF	51_50_56_AtgH_SF	51_50_57_AtgE_SF	51_51_49_AtgH_SF	51_51_50_AtgE_SF	51_51_52_NOD2_SF	51_51_55_AtgH_SF	51_51_57_AtgW_SF	51_52_49_NOD2_SF	51_52_50_NOD2_SF	51_52_51_NOD2_SF	51_52_53_NOD2_SF	51_52_54_AtgE_SF	51_52_55_B6_SF	51_52_56_AtgE_SF	51_53_50_AtgH_SF	51_53_53_AtgW_SF	51_53_56_NOD2_SF	51_53_57_AtgE_SF	51_54_50_NOD2_SF	51_54_53_NOD2_SF	51_54_55_AtgW_SF	51_55_50_AtgE_SF	51_55_53_B6_SF	51_55_55_NOD2_SF	51_56_49_AtgE_SF	51_56_51_AtgW_SF	51_56_52_AtgH_SF	51_56_53_AtgE_SF	51_56_54_B6_SF	51_56_56_AtgH_SF	51_57_48_AtgW_SF	51_57_49_AtgE_SF	51_57_50_AtgW_SF	51_57_53_NOD2_SF	51_57_56_AtgE_SF	51_57_57_AtgH_SF	57-1_B6_NYU	57-2_B6_NYU	57-3_B6_NYU	57-4_B6_NYU	57-5_B6_NYU	59-1_B6_NYU	59-2_B6_NYU	59-3_B6_NYU	59-4_B6_NYU	59-5_B6_NYU	61-1_NOD2_NYU	61-2_NOD2_NYU	61-3_NOD2_NYU	61-4_NOD2_NYU	64-1_NOD2_NYU	64-2_NOD2_NYU	64-3_NOD2_NYU	64-4_NOD2_NYU	64-5_NOD2_NYU	65-1_NOD2_NYU	65-2_NOD2_NYU	65-3_NOD2_NYU	65-4_NOD2_NYU	65-5_NOD2_NYU	66-1_NOD2_NYU	66-2_NOD2_NYU	66-3_NOD2_NYU	66-4_NOD2_NYU	66-5_NOD2_NYU	70-1_AtgE_NYU	70-2_AtgE_NYU	70-3_AtgE_NYU	70-7_AtgE_NYU	70-9_AtgE_NYU	71-3_AtgE_NYU	71-6_AtgE_NYU	71-7_AtgE_NYU	71-8_AtgE_NYU	71-9_AtgE_NYU	76-1_AtgE_NYU	76-2_AtgE_NYU	76-3_AtgE_NYU	76-4_AtgE_NYU	76-5_AtgE_NYU	77-76_AtgH_NYU	77-77_AtgH_NYU	77-78_AtgH_NYU	77-79_AtgH_NYU	77-80_AtgH_NYU	78-84_AtgH_NYU	78-85_AtgH_NYU	82-5_AtgH_NYU	82-7_AtgH_NYU	82-8_AtgH_NYU	82-92_AtgH_NYU	82-94_AtgH_NYU	86-3_AtgH_NYU	86-6_AtgH_NYU	86-7_AtgH_NYU	86-8_AtgH_NYU	86-9_AtgH_NYU
D_0__Bacteria|D_1__Actinobacteria|D_2__Actinobacteria|D_3__Corynebacteriales|D_4__Corynebacteriaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000360568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D_0__Bacteria|D_1__Actinobacteria|D_2__Coriobacteriia|D_3__Coriobacteriales|D_4__Atopobiaceae	0	0	0	0	0	0	0	0.000254121	0.000428373	0	0	0	0	0	0	0	0	0.000115759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000649984	0.000248633	0	0	0.000490263	0	0	0	0	0.000116252	0	0	6.41E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000851288	0.000669628	0	0	0	0	0.000984898	0	0	0	0	0	0	0	0	9.59E-05	0	0	0	0	0	0	0	0	0.001869979	0	0	0	0.000810277	0	0	0.000315551	0	0.00013595	0.000817732	0	0.000219178	0	0	0	0	0	0.000126604	8.33E-05	0	0	0.000839244	0.000173404	0.000333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000167877	0	0	0	0	0	0	0.000357358	0	0	0	0	0	0	0	0.000511303	0	0.000625586	0	0	0	0
D_0__Bacteria|D_1__Actinobacteria|D_2__Coriobacteriia|D_3__Coriobacteriales|D_4__Eggerthellaceae	0.000320849	0.000324992	0.000127646	0	0	0	0.000361312	0	0.001178024	0.000783579	0.000704722	0	0.000278776	0.000472825	0.000167109	0.000281452	0	0	0.000439193	0	0	0.00015753	0	0.000108705	0.000150069	0	0.000257813	0.000136684	0	0	0	0	0	0.000296875	0	0.000307887	0	0.00058383	0.000135538	0.000544736	0.000315829	0	0	0	0	0.000237704	0	0	0	0	0.000232264	0	0	0	0.000323433	0	0	0.000148198	0.000480862	0.000288535	0.000247448	0.000243614	0.000259454	0.000121753	0	0	0.000149621	0	0	0.00023893	0	0	0	6.63E-05	0	0	0	0.000153867	0	0.000184872	0.000109894	0	0.001285347	0	0.000751119	0	0	0.000247748	0	0.000265098	0	0	0	0	0	0.000711238	0.000258665	0	0.001801635	0	0	0	7.66E-05	0.000587214	0.000101864	0.000176777	0.00029843	0	0.000581463	0.000235065	0	0	0	0	0	0	0	0.000368568	0	0	0	0.000121842	0	0.004016991	0	0	0.000620732	0	0	0.000434776	0.000122714	0	0	0.002496234	0.000282019	0.000241096	0.000187003	0.00011503	0.000157846	0	0.001006409	0.000295409	0.00028314	0.000669344	0.00044997	0.000197469	0	0.0001665	0.000674849	0.000215133	0.000300008	0	0.000534926	0	0.000192511	0.000247962	0	0.000323005	0	0.000264244	0.000511536	0.001258192	0.001112184	0	0	0	0.001458816	0.000416013	0.000150602	0.000432591	0.000209996	0.000158989	0.000117744	0	0.000117824	0.000726304	0.000243482	7.30E-05	0.000608057	0	0.000237332	0	0	0.000791707
D_0__Bacteria|D_1__Bacteroidetes|D_2__Bacteroidia|D_3__Bacteroidales|D_4__Bacteroidaceae	0.029518143	0.067098323	0.036400383	0.336809108	0.059628433	0.061332236	0.027256509	0.084639233	0.010655767	0.069942935	0.054351656	0.059888866	0.086668319	0.082669719	0.033359096	0.063120368	0.1509123	0.04058528	0	0.093726795	0	0.084152489	0.071965933	0.071255809	0.13578246	0.068715207	0.0959065	0.069321366	0.077369314	0.222288931	0.301719534	0.093888018	0.047683155	0.042181045	0.138865894	0.050698733	0.042109308	0.0240132	0.04354161	0.036252213	0.031667158	0.133364878	0.042056206	0.246036014	0.045222041	0.075914081	0.194055371	0.146385214	0.042112463	0.051249879	0.019871481	0.025554048	0.021457691	0.071231538	0.167807665	0.142846588	0.030823559	0.074924842	0	0.140136674	0.036828539	0.037081506	0.049707033	0.069749037	0.088618893	0.309686834	0.374457625	0.030365219	0.125399557	0.073829245	0.04864782	0.149342409	0.329764069	0.07925636	0.155609775	0.161022493	0.19186131	0.145746427	0.265848027	0.048753433	0.042764294	0.0309617	0.048947405	0.038761087	0.034975997	0.309129213	0.30685429	0.078624644	0.171061052	0.017927264	0.114914802	0.138497328	0.076910609	0.055372146	0.052349925	0.012802276	0.058876199	0.173574329	0.02746339	0.102742694	0.072613837	0.212326787	0.117803654	0.047385621	0.170062137	0.033132987	0.172604171	0.263390268	0.115100593	0.073944726	0.126910771	0.326117991	0.351665601	0.193713583	0.139035382	0.119902219	0.060497041	0.140074451	0.043305598	0.029521974	0.145087781	0.091503533	0.127314513	0.015744759	0.038097939	0	0	0.077752832	0.04167722	0.025410219	0.037445436	0.080491776	0.11446957	0.096879707	0.096833327	0.034652055	0.028167368	0	0	0.050907835	0.026749298	0.062246793	0.053296914	0.042243046	0.146832445	0.075926871	0.078703804	0.065601066	0	0	0	0.050642547	0	0	0.017614785	0.036388433	0.043994788	0.034446162	0.058995003	0.131626755	0.041730609	0.040825524	0.021257397	0.000300601	0.000296289	0	0.043914117	0.047873532	0.338554217	0.018507373	0	0.000298104	0.000201847	0.000360972	0.040036761	0.023725941	0.113036421	0.036466893	0.02014188	0.055162009	0.063575412	0.101384537	0.043966749	0.048492046
D_0__Bacteria|D_1__Bacteroidetes|D_2__Bacteroidia|D_3__Bacteroidales|D_4__Dysgonomonadaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000252398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D_0__Bacteria|D_1__Bacteroidetes|D_2__Bacteroidia|D_3__Bacteroidales|D_4__Marinifilaceae	0.007146191	0.022149446	0.004297415	0.001676209	0.000521943	0.00227289	0.002258203	0.000745422	0	0.028668768	0.007693211	0.013840296	0.008580102	0.020654987	0.010423412	0.002720706	0.004156761	0	0	0.003162729	0	0.005009452	0.002271114	0.000434818	0.01419653	0.002035461	0.002750007	0.005102854	0.007885181	0.001013133	0.001744455	0.002051574	0.006822275	0.005541674	0.000827815	0	0	0.006472903	0.012401735	0	0.016212574	0.000456266	0.000617648	0.006697629	0.011253197	0.001491054	0.003513374	0.003203178	0.000879379	0.002895473	0.006193708	0.005238957	0.008173412	0.005516924	0.004797585	0.001600867	0.003957198	0.006436042	0	0.001078208	0.003670481	0.00845688	0	0.004337437	0.003541301	0.001534029	0.003035161	0.005539062	0.001751906	0.001911437	0.003428331	0.000144209	0.003401299	0.005854257	0.000464738	0.000402556	0.001287242	0.002564453	0.00274979	0.001769491	0.008555999	0.016127341	0.002258042	0.005444581	0.008850136	0.000646067	0.002938577	0.003999363	0.004095738	0.000513628	0.003002464	0.001266814	0.000864468	0.001937333	0.002149526	0	0.006287556	0.003685558	0.008245946	0.001207281	0.00204155	0.00071176	0.00166622	0.001761642	0.006417439	0.010909642	0.002238221	0.004714422	0.003750436	0.004331912	0.003857092	0.001128781	0.005232254	0.003573379	0.004219005	0.000120505	0.002201183	0.001234704	0.001323752	0.002221508	0.002319247	0.004893997	0.002977201	0	0	0	0	0.018214352	0.004674296	0.005378335	0.01379661	0.009344692	0.000634432	0.000645578	0.000946779	0	0	0	0	0.011658283	0.004793686	0.00970628	0.009909895	0.004908523	0.012954411	0.002122793	0.002926195	0	0	0	0	0	0	0	0	0.005455165	0.01351524	0.009344069	0.00860633	0.004822461	0.007888431	0.013145293	0	0	0	0	0	0.005760184	0.002775387	0	0	0	0	0	0.008106325	0.0016705	0.017145176	0.017786056	0	0.009126203	0.003411653	0.013167923	0.000714378	0.013137386
D_0__Bacteria|D_1__Bacteroidetes|D_2__Bacteroidia|D_3__Bacteroidales|D_4__Muribaculaceae	0.640882044	0.720031999	0.424444208	0.444151773	0.576746745	0.417943303	0.520651266	0.731580463	0.665066219	0.608125373	0.688806671	0.734539	0.66782307	0.682062512	0.439663276	0.441823811	0.497673672	0.763896928	0.58078009	0.637056187	0.766489789	0.424149338	0.488821859	0.727070142	0.618794646	0.423302352	0.415795354	0.396974736	0.559504114	0.409005629	0.451351063	0.526200313	0.408536031	0.263798521	0.569033822	0.746591862	0.768658741	0.3703008	0.52390553	0.742121749	0.442729608	0.637268487	0.576728712	0.472419131	0.637479656	0.831359668	0.492293999	0.658060796	0.709463091	0.492520027	0.50264523	0.326737524	0.643611415	0.450663755	0.340574632	0.659951235	0.552783348	0.454545455	0.588574726	0.502277904	0.430126817	0.411724786	0.519772545	0.54971312	0.610773616	0.431324129	0.329421823	0.498993803	0.542629702	0.66633482	0.578506857	0.416820489	0.43975741	0.456283791	0.553890244	0.582851105	0.529201702	0.46196061	0.314714526	0.619427424	0.42235235	0.584375874	0.344611964	0.626775799	0.566441331	0.517696629	0.409465561	0.499531048	0.403206195	0.584541463	0.605958735	0.572738161	0.797120242	0.571177226	0.703947516	0.344238976	0.60312786	0.423309499	0.396313577	0.37416419	0.735856144	0.5339754	0.457846555	0.651296977	0.405801161	0.620511137	0.573581527	0.42298842	0.347743924	0.703415158	0.177266264	0.383187809	0.377943143	0.529383649	0.530571803	0.670574463	0.662840237	0.628501401	0.471350227	0.406268401	0.638521075	0.271830071	0.544096524	0.527426355	0.762204576	0.534504429	0.400805071	0.439777849	0.581708075	0.659924961	0.685886086	0.43776105	0.57862419	0.460404562	0.620039483	0.735145205	0.767905563	0.546506545	0.714456446	0.632915218	0.715556968	0.660575625	0.557685582	0.553448361	0.592611012	0.589938949	0.604530183	0.761714476	0.546838753	0.682617248	0.47638691	0.636725921	0.466455668	0.641192222	0.809606314	0.747667607	0.597225416	0.628613617	0.558106607	0.593030553	0.512101877	0.356725695	0.546333991	0.632197729	0.654403595	0.621126835	0.520498242	0.394764632	0.452732358	0.731530244	0.735729831	0.508187925	0.76330087	0.572573368	0.611273447	0.649049752	0.642710764	0.471951353	0.727514568	0.646175643	0.617687196	0.637543399	0.643503485	0.532892946
D_0__Bacteria|D_1__Bacteroidetes|D_2__Bacteroidia|D_3__Bacteroidales|D_4__Prevotellaceae	0	0.027399315	0.000170195	0.002590504	0.0008605	0.040267736	0.01402344	0.000830129	0.010102452	5.11E-05	0.031007752	0.035449681	0	0.009879554	0	0.003377428	0.073902834	0.041696571	0.022315173	0.023266687	0.025534652	0.038689351	0.079559972	0.007690844	0.063539228	0.023616254	0.005242201	0.08845707	0.010033732	0.026116323	0.003666916	0.026755948	0.091400295	0.037183642	0.02737701	0	0.018353601	0.026297754	0.057976416	0	0.07986272	0.030468433	0.056276145	0.008066487	0.037293653	0.005251102	0.024453085	0.009353278	0.013825785	0.159854261	0.031639526	0.035052013	0.02597196	0.030687892	0.016414209	0.009802231	0.003921708	0.103654147	0.089087645	0.014441913	0.01721827	0.065114499	0	0.00346995	0.067313506	0.001908183	0.023447686	0.002570284	0.022313745	0.003663587	0.029495135	0.091889709	0.008422265	0.112607383	0.033693505	0.008025965	0.003031247	0.018498256	0.005961377	0.007421297	0.160978367	0.007985043	0.000799	0.039734622	0.030077398	0.011179775	0.004252574	0.013661541	0.010335339	0.022036285	0.014499076	0.016030956	0.003268768	0.000751211	0.017017084	0	0.03941661	0.005517302	0.077031459	0.005603021	0.010975371	0.008385418	0.037595281	0.010876225	0.051263115	0.034648215	0.02406088	0.011299646	0.015495988	0	0.000710985	0.003618738	0.001075519	0.005872178	0.016844057	0.006059667	0.01095858	0.004846676	0.026191377	0.01145549	0.004611526	0.035882544	0.008095897	0.006417952	0.013045944	0.019302131	0.005868743	0.085062206	0.025558958	0.03070804	0.001455043	0.068787314	0.110345765	0.008198838	0.00090649	0.015978082	0.013814867	0.022545839	0.035628115	0.048597768	0.028258912	0.02949865	0.013557402	0.027814964	0	0.006220277	0.015801452	0.006089149	0.014277279	0.038140021	0.046926173	0	0.051107743	0.017558492	0	0.015869572	0.034797271	0.04727407	0.075846752	0	0.051207495	0.002403711	0.026734377	0.011957248	0.10426903	0.076200747	0	0.024544785	0.024569707	0.002595546	0.03004849	0.030446361	0.021866747	0.016171534	0.017909322	0.023822782	0	0.059000767	0	0.024508271	0.024801234	0.023647218	0.017794519	0
D_0__Bacteria|D_1__Bacteroidetes|D_2__Bacteroidia|D_3__Bacteroidales|D_4__Rikenellaceae	0.031326566	0.038574036	0.052930539	0.052702614	0.010227257	0.041395232	0.035295712	0.012502753	0.008299718	0.064338642	0.049183697	0.034909446	0.054485194	0.049522198	0.067323961	0.034918848	0.072765194	0.03278309	0.059291017	0.038942823	0.038945168	0.059136736	0.035415188	0.018588472	0.045831082	0.040635652	0.050760549	0.092967629	0.057881959	0.093545966	0.022642315	0.0226528	0.060599996	0.081467554	0.024006623	0.033457058	0.017788527	0.093717477	0.038170914	0.03867629	0.111235103	0.027933622	0.034616356	0.068508107	0.067472681	0.015623649	0.059680517	0.021237067	0.022521862	0.044735064	0.088570028	0.078395899	0.061509396	0.099046032	0.048245378	0.025490727	0.053910173	0.069928441	0.035936398	0.045634017	0.039323642	0.06250435	0.133489006	0.075897545	0.073417211	0.024881206	0.064636101	0.054633485	0.028122695	0.022857598	0.046694247	0.026159437	0.028128206	0.115327208	0.026683707	0.023146983	0.02188311	0.062794912	0.081339211	0.04843651	0.0938648	0.080863852	0.117140277	0.042907622	0.031775579	0.036432584	0.024750938	0.051443133	0.058108281	0.036649822	0.060639499	0.025497512	0.013561337	0.098270238	0.029399252	0.071733388	0.036750368	0.035972811	0.078925486	0.047625681	0.019843862	0.029026446	0.059083771	0.033190359	0.06104207	0.021440477	0.086358041	0.047368716	0.111030352	0.093220054	0.07278706	0.060588958	0.03991047	0.034368172	0.048518554	0.032174766	0.06608284	0.026149934	0.079551185	0.050987634	0.050645883	0.061022663	0.040009402	0.012443439	0.020608811	0.048898731	0.122472396	0.040446328	0.024361602	0.030547012	0.036761741	0.032399651	0.01792269	0.019023026	0.028564522	0.029545205	0.023515662	0.072698829	0.056869687	0.031520542	0.030563059	0.036377448	0.054695958	0.036962665	0.065340438	0.023498823	0.055944511	0.016864088	0.064595723	0.04428668	0.091802295	0.038731921	0.06635314	0.083205303	0.073250553	0.02823668	0.042180833	0.032300487	0.053442532	0.028604459	0.039576771	0.073162945	0.061820624	0.016716767	0.047628454	0.065863538	0.083788434	0.052161669	0.031648021	0.03285811	0.055343439	0.060654239	0.027484819	0.060173988	0.040979357	0.026679579	0.032139596	0.046711223	0.048897897	0.04723178	0.04073217	0.042954526	0.034138633	0.049135308
D_0__Bacteria|D_1__Bacteroidetes|D_2__Bacteroidia|D_3__Bacteroidales|D_4__Tannerellaceae	0.004025201	0.005399865	0.002744389	0.021507717	0.001057992	0.004420503	0.001242012	0.004252291	0	0.008772677	0.001526897	0.001929409	0.001362904	0.007540315	0.003613728	0.003508772	0.011230547	0	0	0.001952642	0	0.008081285	0.001206529	0.018506944	0.009814515	0.000711185	0.021513077	0.003530993	0.001589928	0.001876173	0.032183417	0.010913236	0.004275292	0.00833725	0.007923368	0	0	0.012235055	0.005014909	0	0.002421358	0.00469785	0.024312867	0.042141286	0.004743083	0.008687008	0.032932028	0.016496364	0.00268699	0.00434321	0.005884023	0.002336801	0.002326738	0.007384633	0.05875694	0.019579834	0.005980161	0.001863065	0	0.005056948	0.003258068	0.000748243	0	0.018308552	0.017245847	0.015564785	0.03216843	0.000916535	0.002796902	0.004499841	0.012659925	0.035475311	0.04315511	0.003034927	0.025095852	0.014416545	0.023170352	0.055819599	0.030037783	0.001346926	0.011209143	0.00324993	0.00778156	0.00068508	0.001110349	0.017640449	0.00910242	0.012245837	0.018718802	0.007306768	0.002283925	0.007439654	0.004970689	0.000375605	0.00248539	0.002303055	0.001074456	0.038709393	0.003349194	0.011716815	0.01301692	0.016926533	0.004979507	0.003446691	0.004303759	0.001287944	0.00626702	0.024919088	0.007646238	0.011484603	0.021134021	0.022774808	0.022702168	0.005485251	0.059353725	0.052471208	0.001278107	0.013489606	0.001670449	0.00088325	0.005393598	0.018499716	0.018046016	0	0	0	0	0.003342393	0.001773009	0.001062785	0.001823186	0.003563254	0.024833462	0.007789972	0.007050481	0	0	0	0	0.00293616	0.000503205	0.000928427	0.000966007	0.00478457	0.009070456	0.005232931	0.013850656	0	0	0	0	0	0	0	0	0.00123981	0.000894203	0.00207646	0.001221544	0.004327002	0.008023046	0.00167133	0	0	0	0	0	0.002944094	0.015124785	0	0	0	0	0	0.000471298	0.000242101	0.004687024	0.003396516	0	0.003109533	0.00172066	0.004403421	0.002857514	0.003364754
D_0__Bacteria|D_1__Bacteroidetes|D_2__Bacteroidia|D_3__Flavobacteriales|D_4__Crocinitomicaceae	0	0	0	0	0	0	0	5.08E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D_0__Bacteria|D_1__Bacteroidetes|D_2__Bacteroidia|D_3__Flavobacteriales|D_4__Weeksellaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000252398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D_0__Bacteria|D_1__Cyanobacteria|D_2__Melainabacteria|D_3__Gastranaerophilales|D_4__Candidatus Gastranaerophilales bacterium Zag_111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.97E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.17E-05	0	6.40E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D_0__Bacteria|D_1__Deferribacteres|D_2__Deferribacteres|D_3__Deferribacterales|D_4__Deferribacteraceae	0.000408354	0.000599985	0.014721838	0.006204149	0.022344793	0.004939509	0.006074566	0.000203297	0	0.001873776	0.000822175	0.001517802	0.001208029	0.00094565	0.004303052	0.002589361	0.000583405	0	0	0.00745304	0	0.010396975	0.000674237	0.004647118	0.000540249	0.00304093	0.012117219	0.004009386	0.00167587	0.002326454	0.003631315	0.00390369	0.013426238	0.006778655	0.00375473	0	0	0.060388374	0.000576037	0	0.002800354	0.003345951	0.001193183	0.002574758	0.001883283	0.000324142	0.001452195	0.000832826	0	0.000506708	0.00975509	0.005352028	0.001073879	0.00252859	0.016414209	0.006181809	0.012031303	0.000254054	0	0.000379651	0.016228477	0.005446509	0	0.005250582	0.000143955	0.000411569	0.000983221	0.038653888	0.039095156	0	0.000861871	0.000519151	0.005650836	0.000530698	0	0.031424546	0.006540019	0.000581276	0.001532326	0.001162054	0.002511853	0.035207576	0.002119086	0.000252398	0.007021325	0.00255618	0.001839597	0.031110089	0.009983361	0.000447353	0.000205297	0.000829187	0.000594322	0.007195809	0.00322429	0.009686378	0.003382546	0.010262182	0.020695708	0.001114413	0.000555301	0.003558798	0.005994561	0.00122549	0.008964042	0.000505076	0.004364532	0.002432043	0.001482731	0.000167904	0.049502311	0.000365194	0.001104587	0.001320102	0.000926903	0.000912393	0.001065089	0.00023957	0.002332325	0.010625769	0	0.03206482	0.008122013	0	0	0	0	0.000607708	0.005111792	0.001642486	0.001121961	0.001840621	0.012960529	0.000172154	0.000423029	0	0	0	0	0.000906755	0.000397267	0.003671506	0.000516314	0.000644554	0.000947306	0.00042785	0.001235504	0	0	0	0	0	0	0	0	0.000185972	0.001737309	0.001292019	0.001554692	0.000990917	0.002853835	0.027623894	0	0	0	0	0	0.004000128	0.000839071	0	0	0	0	0	0.000589122	0.001137877	0.001988435	0.000529564	0	0.000662386	0.000385665	0.001122026	0.000281422	0.009970558
