Module	30_10	30_21	30_33	30_36	30_9	32_1	32_2	32_5	32_8	504954	505048	505049	505050	505054	505057	505149	505150	505248	505349	505350	505449	505452	505551	505556	505748	505749	505750	505751	505756	514851	514855	514857	514957	515050	515055	515056	515057	515149	515152	515155	515157	515249	515250	515251	515255	515350	515353	515357	515450	515550	515652	515654	515749	515753	515757	59_1	59_2	59_3	59_4	59_5	61_1	61_2	61_3	61_4	66_1	66_2	66_3	66_4	66_5	71_3	71_6	71_7	71_8	71_9	76_1	76_2	76_3	76_4	76_5	78_84	78_85	86_3	86_6	86_7	86_8	86_9
1.1.1.1.1.2.2	6.13027342734625	5.78099499141286	6.68913018711072	7.02974851661326	6.74858223640984	6.50136495251124	7.05636009983206	6.99427358625554	6.35200573356714	6.36378219896748	2.95535409043904	6.90310888322179	6.91826159616775	6.96239992828767	6.3505739032462	6.38174309814694	6.40113682813435	6.36460342248564	6.56489041402767	8.20777171752355	6.33719179477597	5.83897533168786	7.16503262429881	6.40370991989096	7.43226810188537	6.92261533602449	7.00512007072667	6.16102960995859	6.60267929012333	7.34342710455749	6.08680917156604	5.56038834784523	6.36319659947323	7.05658599687553	6.58230168331841	6.79501292723472	6.82572676202065	7.09515184144266	6.67352781259951	6.00965602479163	7.44613377801338	6.37351326567405	6.51509620820396	3.11077346922815	5.98270013725444	5.87670566125791	5.46592773503978	5.31957296218781	7.04949082164077	6.41169141031502	6.37856660637815	6.85913340195675	6.21256380184103	7.02687776853488	6.52418685994931	7.06822776097205	7.06610060131167	7.33409751173659	5.03653828290484	6.63431791712815	6.75178031105401	6.02070337561006	6.61141331432515	7.89293455550356	6.63565694093059	6.90043900526663	7.18438220662406	3.49800028683969	7.46652218527448	8.28484315727623	7.44727825391225	10.6446808085177	1.80292788252385	7.39279987396437	6.37748031614575	7.34972188795059	6.10461462969042	6.88810941639206	7.1270564341237	7.19814114345165	6.08459346061728	7.66023574930975	6.68800792516835	6.35601120732171	6.85340901917424	6.62997962909153
1.1.1.1.1.3	5.15688541692303	7.44769314417907	6.68913018711072	5.05102824528553	5.29252677059202	4.73832869254868	4.80281157083945	5.39173124422268	5.44848767663733	6.37211175681954	6.34729458060202	4.74173885428035	5.34642879476983	5.65454579811208	9.29848477918774	6.36566817850425	6.05417255315804	6.19258711376981	6.42605587354974	5.87601838868163	5.42231551454423	5.90509613248224	5.25227083173805	6.47415072900976	6.02685061637831	5.72055486760848	4.93375315905697	7.36644844668962	8.0175391380069	5.24707713720916	5.38552644227973	6.4245027532536	6.75235682095175	6.12353866500222	5.10339106064035	7.29608402438692	6.12421322018913	5.15994175498223	6.73873411535065	7.9489644804906	5.58769944579278	5.99110246973361	5.33402183014604	17.980806992392	5.61816846048136	9.55581970969249	7.6256181791617	6.40204420449346	5.91047025213728	6.56053424662591	7.72676363908989	5.48649622302027	6.93885273550949	6.56939874714589	6.29794489625752	5.32051815949082	4.9698417460125	5.71966375862339	5.39629101739804	4.71987442627197	5.92007157392616	8.87850345761416	5.08904840642133	5.2019170180175	5.05808619717294	5.20266373944618	5.43639635724455	3.52101344662153	6.07867854379135	5.48574971913933	6.99825118272049	4.7344074526256	23.0718427466724	5.02030483669148	4.63593761442903	5.39779278121	6.97254170967503	5.18436907844376	5.78549287005336	5.57477089083637	4.91650609014658	5.06413761542514	5.44667312087574	4.91180071687302	4.38881769881735	5.6094559051921
1.1.1.1.2.1.1.1	0.768166940527416	1.22062064334817	0.945937602217678	0.7696804945197	0.557485635240984	0.583178916005991	0.77126794575148	0.686220340173796	0.796489747155753	1.01772052301431	1.02582538676396	0.72410233040788	0.945111467023081	1.04908085308202	2.33250864239833	1.36782952595959	0.803360696049041	1.28543096149464	1.46046724398858	1.06216275804276	0.98587554809895	1.03203935225905	0.863579565107489	1.27608474040009	0.880331689573018	0.996674359361816	0.770616722830131	1.3799407558537	1.57206649764841	0.742333101478609	0.957033082297344	1.09295102660348	1.11790682032017	1.00578110142767	0.906990876461061	1.22656871675395	1.06374962524997	0.736773089659127	1.22645083544465	1.50870025726987	0.901559936799118	1.28242812375987	0.70701662802023	8.83498671824671	0.887505916138925	2.82836101343964	1.80930205669343	1.14713835548236	0.820657357424619	1.34895325775459	1.87666918336415	0.856391709507092	1.21894646210092	0.85174275982241	1.23978682851823	0.661327215857372	0.664523567521474	0.722109138674835	0.915734233255426	0.704739559925687	0.783261652513292	2.17455379905326	0.793714691062959	0.756642475348	0.688394506366971	0.874703535878868	0.909710733955644	1.10463166952832	0.84127211787821	0.774686632888168	1.33812058466017	0.540110654131976	13.8907398221724	0.501442855323065	0.642207808059432	0.666173874926193	0.737129039254777	0.724830821934097	0.663159261784772	0.710859488999245	0.551867389247673	0.660401645146351	0.638707827564287	0.761425301811691	0.747644620273554	0.672462246376676
1.1.1.1.2.1.1.2	2.62331520539592	3.35670676920747	2.77475029983852	3.05306596159481	2.49502149497558	2.61350551247129	2.89596281553801	2.86810148130179	2.77443928592588	2.36559442998268	4.03002830514414	2.37294367860749	2.63672402031801	2.66699665761296	4.46774043444456	3.07030965175331	2.90789106646811	2.87267235555433	2.85602483268877	2.67526040460301	3.32479428669584	2.31931424324884	2.60680529188261	2.7664026853929	2.97019473414762	2.74085448824499	2.3178706116375	3.21445023128274	3.09173077870854	2.42418153451608	2.79430029584348	2.87203241990804	2.92785119607664	2.78362814449612	2.42909154087536	2.86791912516382	2.7288876777246	2.35268110223569	2.98599896736259	3.3191405659937	2.8222582521549	3.08761309314876	3.00171971896308	11.4776814209452	2.56580236011959	3.65442200784105	3.34589771643596	2.72164198065423	2.60867560525433	2.56467656412601	3.90445592269208	2.56117540262126	3.2627133635568	2.42362219331411	2.96745273307372	2.57964516823797	2.51074339207026	2.97093102594076	3.11785703227443	2.56952794602119	2.70249595013126	5.12573395491127	2.64667422949859	3.03243534693734	2.86920679020921	2.88328202567479	3.22869557500069	2.39336861731136	2.65567136548751	2.34342706448671	3.11033385898688	3.21815931420302	13.7473251042444	2.91115435451447	2.71451726276973	2.61711165149576	3.30860792906885	2.48703419636103	2.82287333273135	2.74287062518895	2.58560091629002	2.50684513376601	2.58963269829751	2.57408553567546	2.5304894840028	2.76705761379439
1.1.1.1.2.1.1.3	1.95164905218773	1.40685504297666	2.08543470539334	2.40411966229389	2.57812993598469	2.26410637978797	2.5048758735888	2.50953373352424	2.8989884179566	2.23575132228893	0	2.54327632851165	2.44783265667759	2.32155421723209	1.16574235705465	2.29776792539592	2.44416130319445	2.33588028629699	2.14201862451658	2.08111493659394	2.26815812373092	1.90643322471383	2.2806297543639	2.183288393864	2.36945430040785	2.42945656655531	2.42499908528461	2.36356634653143	2.24713034663861	2.37539769558619	1.77176222588708	2.33377189798273	2.10030266683263	1.94301207688133	2.2636663051171	2.07042289784554	2.32861230385603	2.35158967474347	2.11411266363942	2.15655389715634	2.50043671000926	1.8220749688927	2.38371860035304	0	2.41524093037943	1.2941534216957	1.52321484529938	2.21042446958214	2.36065514757283	2.44883508066233	2.2614917968068	2.34649545184309	1.98759976055515	2.18298224794558	2.18937845575339	2.49239246401816	2.38922565529843	2.5566971036677	1.84108752358286	2.44399766750171	2.71980955260735	1.16298165363533	2.38647272041149	2.758225767693	2.49772367940893	2.71415361868296	2.2922858143509	0	2.87948077355178	2.50007325863689	2.19166441347833	0	0	2.47910029299887	2.2941614711927	2.46797477429655	2.03532840707011	2.10085544355237	2.25279102165121	2.31053645124789	2.51079372865439	2.39750450190716	2.4320028818794	2.2957115795549	2.55374765940724	2.21912541304303
1.1.1.1.2.1.2	2.73377058246522	5.0350601538112	1.42701443991695	2.42449355773706	1.67737589662214	1.71065815361757	1.51732136250724	1.61751937326681	1.98591443624168	3.05861364327338	9.18846453572864	2.44927613260466	2.70075874652574	2.53877566445849	7.86960565095735	3.15389923389529	2.20924191413486	4.76829207760275	4.17693631780733	4.09478633357605	2.65090980711051	3.03952235036295	1.93522155566878	3.71927472147267	2.09948011345229	2.77217853953922	2.1324409627065	5.14312037005239	4.62187550308633	2.29659303269945	2.84628727809173	3.78707530718107	4.74311893764416	2.84036451432025	2.60686732557034	3.93035280107677	2.96740228194731	2.51150563090397	3.10831699735093	5.97445301878867	2.53631349220012	5.25177493091542	2.08755962273342	27.2246312582794	2.63589257093261	9.06691730594077	6.23029229957041	2.89483737942313	2.38056815698093	2.85778245716898	5.75230733957011	2.35090892291239	3.25824389319576	2.45940721898721	3.90188465753098	1.59422071397107	1.60179072101698	1.68932856244916	2.15851640695922	1.93367865768374	2.26367482555549	6.44377982903131	1.99291406125591	2.1872246438548	2.076477491471	2.14302366290323	2.11682690016602	2.65111600686797	1.912083383151	1.70431059235397	3.86382318820624	2.2279564482944	40.5658773567867	1.51686463735227	1.82494052123555	2.17874544987022	4.44565065398829	1.75555355037249	1.83626512832128	2.34583631369751	1.92233807254606	1.78816445455012	1.70240201731558	1.97808573087675	1.9927604686522	1.77530033043442
1.1.1.1.2.2	0.639063253043817	12.9472975383717	1.14670803207612	0.742191905429711	0.6956858557419	0.583178916005992	0.94395568635243	0.346611294271458	0.813557384594806	1.79918449604316	44.560598688308	0.832071160031198	1.33181468373206	1.68152673879718	59.4528602097873	1.984104367326	0.801153661169786	2.18952187236861	2.21851928967789	3.93099488023301	2.06564400554066	0.980912978817648	0.880506872197636	3.16160306902045	0.837002038585631	2.05396279200726	0.993373119273215	3.44405381923151	5.2551937207104	0.929573370378348	1.75456065087847	3.9931746436263	4.8560503409214	3.0774414882282	1.27092171201275	1.8855637105379	2.0834952192396	1.20231652543275	3.33033964001885	6.40119966298786	1.46632284006542	20.2131420711377	1.18411995407147	124.951955015203	0.868975572834926	20.9529601607875	12.4605845991408	3.10161147795336	1.73160593332165	3.17967553613582	3.57862438176021	0.696697933081939	1.72393856782844	2.76055912335299	4.22117896376444	1.02817285991199	0.694654139216547	0.863043920267309	0.30835948670846	1.39986389311082	0.963265883215103	18.5154063269244	0.650747448573358	0.829541584268572	0.722583742453277	0.968421771865889	0.659790202649149	2.84048143592997	0.906138416465792	0.456511765809099	5.74504322444659	22.9161234681709	179.938641704032	0.738732777931302	0.88303573608172	0.799153736438883	6.83024494008983	0.470237558135489	0.970237934729445	0.52605963845376	0.596213875883646	0.868137876930024	1.2160014409397	0.763739664431179	1.62674323971609	0.739708471014344
1.1.1.2.1.1	17.8432237092799	16.4706205031451	18.8656146294106	19.0084991282145	18.5024924627401	18.6617253121917	18.7777851505475	19.9859597137543	19.9284434703614	17.6259091307279	8.60650112624003	15.8408123582471	18.2374475458606	16.3357891753138	14.7208261094241	16.0662010422033	18.0426223600271	15.2872934427216	15.7383910801345	17.3896553176409	17.3800018940759	16.4420966022288	18.2042027694267	17.0985567108465	18.3838985890196	17.6986198973627	17.3486722389682	16.2629388819983	15.5394776513314	18.6192711973091	17.5852575969401	15.3592037276714	16.1408962717947	16.5358871077452	17.0565007688649	16.7335789633499	17.2779218335093	18.3607998205917	16.8092778299539	16.109850204746	18.6753556704869	14.5704994792223	16.702558297543	7.75602549370384	16.5072629061881	13.8308908056724	14.3745515132037	14.832739114906	17.51277865134	17.7447052832689	18.139110213762	17.4135121805339	15.9946435937168	17.5820818742366	16.5269888242303	19.1400926923365	19.4406198283235	19.1308068992587	19.9754230203345	18.6680154423659	18.8653174246619	17.0526839081067	18.0279102490365	20.3926629461548	18.346278749068	19.2064140801877	19.3156377546736	16.3448041948852	20.0151753096136	21.0583461326448	18.5639931110981	15.4068852695612	1.03133586500305	19.913230678338	18.6086061897447	18.3042563218597	17.3589365158929	18.2324650506906	19.8505930751425	18.8351145881034	18.5331567520442	18.8808572041613	18.5903949106374	18.1951266495672	16.6465462877726	17.953602211738
1.1.1.2.1.2	14.0320811715348	16.7189817927833	14.8532993385587	13.5967019666499	13.433574953717	12.9495625964407	13.3189189078644	13.1630823356552	13.8441150603386	14.4857418399373	17.1121201879967	12.3497741207786	13.2604038230609	13.6259463109922	20.8780947225006	15.324344548602	13.4558955243559	14.5287620746138	13.3189619601351	14.300253811104	14.2432333458968	12.7961355667504	12.576900889976	14.7305031880323	13.2672871212347	13.6006621177133	12.5419724084649	14.7122914431787	16.5066982253083	12.6803341805457	13.7965452889589	14.831555613899	15.148251649855	13.489890238712	12.3499941675371	16.5607287944337	13.7588390585217	12.1618940841851	13.9226698839677	15.5280072632852	13.413911532739	15.9828101893057	12.6930237241992	34.7548484148248	12.6595629392917	20.5817655285684	19.269974580402	14.1744256300156	12.994844526639	14.5425616163629	16.2095881451596	12.6779785613688	13.8622342274616	12.6236057348199	14.5847144965964	13.947942990419	12.9302062323852	14.6041292433837	13.5599107616669	13.9598734694528	14.9244464085314	24.1641743588674	12.6217890546207	14.5616453484683	13.3994915047915	13.7036887287689	13.1302479751556	10.706430027736	13.9870596592925	14.6505160535043	17.3781058621835	12.3394510982459	42.1261034089708	13.6040482335964	14.4304643366517	14.3815318156714	18.0019816032327	14.4326758227738	14.31861111652	14.4568982123219	13.9700276931991	14.0506311557949	13.7034008536666	14.3661389186337	16.9348142390956	13.9027258782952
1.1.1.2.2.1	12.3358573390579	11.557751716703	12.1620548856559	13.8463771690243	12.6817734119617	13.8239911225966	14.1748295174109	14.4427937220954	14.0879124028174	12.8805253693999	4.28648465183513	12.5959863194233	13.6874227269008	13.1318695784542	11.0641851180928	11.9750844556366	13.3404223276605	11.8538784013014	12.0610253232723	13.825487675365	12.6109913860991	12.134785287046	13.8589457765477	13.3814251107831	14.3978617716932	12.8400133896069	13.0583411860824	12.7116895509818	11.608281933772	13.7447613320649	12.0027899071459	11.4554929475878	12.1991581767439	12.8926147196227	13.2271244351179	12.1790274212471	13.2456917140501	13.3621086576504	12.2632819036111	12.3593410848392	13.3704156002112	9.96006300335791	12.8309563710119	5.00259181728539	12.1349366610534	10.6366576683998	11.3720534161193	11.65273263308	12.5381884164592	12.1593147817046	12.8968290929786	13.2949128885205	12.9452114275118	14.5628049208699	11.9329482244879	13.9934024717055	14.2106920298016	14.3366633042889	14.8643288933782	14.7252955519866	13.7757967502978	11.1834195379882	12.8762953957768	14.5499708558925	14.0428445737301	14.2984208677472	14.1311316413975	11.4103430409232	14.9674009581444	14.2058161305868	12.2850222426502	8.81055504552784	0.968049346014227	13.7152455975473	12.5029832631571	13.142064077227	11.46680475289	12.7925990247314	13.0087836223384	13.6881780672413	13.2534402699011	13.1207201854197	13.8596527870741	12.8794279774531	11.9695028149564	11.936204873186
1.1.1.2.2.2.1	9.26929583243735	10.6144511350614	10.4856635365519	9.623086399049	8.75248015805011	8.03841208548798	9.46506917937167	9.4537449856472	9.8506407648236	9.23905552022165	12.1554367257861	8.67014688997165	9.44639466584203	8.88883371462738	12.5286481758189	9.2904346388981	9.35138573218	9.71566707984696	9.29172943878139	9.42907555731566	8.14161488670305	8.0763602666759	8.70527282538902	9.52041284522601	8.76872743802041	9.02894613656612	8.80611846274634	9.81710476040406	11.777752247247	8.44153114721959	9.13636086673651	9.67483202671098	9.41501987322159	9.18611663453103	8.05209984732152	10.3451198172755	9.42947959174286	8.81698785317352	8.71588887770701	10.0185852219245	8.70230728995349	9.38456764091682	9.08536481277062	22.2305787157888	8.78630856977535	11.748072502928	10.4820458283313	9.84003974086657	8.78325171730132	8.600083382021	9.40329229441496	8.61143751521098	9.5888258718674	9.18716789332094	8.84604656023817	8.92278347651611	9.50869974348882	9.46108657938682	9.33412500306688	8.3901031604393	9.98412070845925	14.0116588419968	9.12585357779733	9.80876873290541	9.38228222064512	9.42079348777646	9.45550689066786	7.52343731678749	10.3604310131753	8.74034959186934	9.33455353797205	6.50322422745392	26.9708265669446	9.64345761461673	9.21221065209578	9.18287892311992	11.6298765196124	9.64368267873537	9.34108954577358	9.57649708200208	9.3108977766989	9.27685824499501	8.87352402847889	8.78507030221378	10.3869754157547	8.55662771876051
1.1.1.2.2.2.2.1	8.80954300138911	11.0638821800851	9.39998821030823	9.63417176890252	9.96386913125075	9.69918618199438	9.81493105458843	10.407460177993	10.3637988284516	8.78286115831597	4.00881762985391	9.11404260511905	9.30932091609648	9.16510162121497	8.54833268462616	8.70329991391192	9.40045850913256	9.0688808652971	8.44124444793047	9.23266560686305	8.38714885144415	8.5938302344203	9.19300001796157	8.80880855085633	9.44380589588393	8.79505171799397	8.55346538489989	8.0784209759869	8.11682754838469	10.4656147411172	8.60350354246546	8.13888991455581	8.8760120470534	9.19633099698603	8.41188391396445	8.68351708800347	9.15142876201892	9.29158648163381	9.16391154235452	7.75392526960012	9.53613160518519	7.24567823887156	8.84627626506614	4.26813927901357	8.45726664965219	9.12305920876394	8.14651706933959	8.21864256000191	8.68142974678826	9.15473833698363	8.46914944148295	9.3687537843387	8.9712855733704	8.85294139917388	7.92539167791806	10.1359689492003	10.2445355794366	10.2587406341131	8.29324724779068	9.71652895912917	10.3741200712048	9.01820861240027	9.52253297690323	10.9488574102606	9.75187809759659	9.95550734914765	9.60168373855208	6.14814731855895	10.5377469850782	9.78857333634878	9.86706727170821	2.46247817969381	0.960770779502842	9.97483653569872	9.3803182139909	9.70827897826239	9.33719079760203	9.72773011711335	9.39315146751226	9.76594340509626	9.68490961064583	10.1962872423823	9.36001109144374	9.18698422661821	7.34174909503443	10.0249963834839
1.1.1.2.2.2.2.2	9.31967244022234	5.81429565380579	10.9574323065052	9.78043999821819	8.94729308912498	9.76824684310036	9.61436347210809	10.3453843248523	10.6283971141296	10.2275071054835	4.31788746979729	8.90742844392372	10.3235816999594	9.65229319182107	8.8625381679186	9.24881983727485	10.2976569074601	9.200415140458	10.2255889098946	10.0614749910726	9.94091177666443	9.00478114554601	10.1400307540179	9.51774257236366	9.70399238485216	9.52474902568076	9.60260681964108	9.70075159083543	8.59022050500739	10.343782111563	8.81457850798467	8.49086328792582	9.38585440570855	9.43748723056648	9.67476838136839	9.55352280005868	9.77258471881433	10.3151124126413	8.99654249977316	9.73111665939063	10.264259880458	8.10346686635701	9.95537887311944	5.65455867066594	9.61505379201606	8.44467788298406	7.36138703252813	8.03237844290485	9.40683223236895	8.93057017865307	9.58441761503833	9.80140852865701	9.20870518315027	9.45282366481477	9.47059382895868	10.0716717782777	10.1133470268291	10.4404340910115	10.2786495569487	9.44441506552096	10.7622027547306	7.58399411696055	9.55107453166522	10.9776002984874	10.5218334427407	10.2100811539194	10.0480549611777	9.9416850257549	10.6044459608134	10.7584606142344	9.12448041529754	8.59354630056411	1.73853760100514	10.6500642151763	8.99855464388038	9.37253110191918	9.40656539994828	9.59284618596396	9.621526186067	9.89771467905593	9.6026568191563	9.57945243508991	8.98972493837564	9.55311030259333	10.4721596056723	9.66904644254464
1.1.2.1.1.1	36.9473236296814	36.8305326065819	34.5357314104902	39.1254251380848	37.9513811735743	38.3386139226161	37.3348070021943	39.22484480172	38.6636773003589	38.0494202681721	28.4788666896852	37.3863084468719	38.8100664133476	37.7739045833066	35.0717624103898	35.7827711246224	39.4768241750822	38.1532172731706	36.3151490878691	38.2180057800431	34.2743894252672	37.007303583067	38.5203346944574	34.9215647631387	38.6803442090823	38.4502729636655	37.4759207145073	36.5197262387401	35.7383117132072	37.9221380399446	37.30065976312	33.5961001677615	36.6469374708926	39.0239843696558	38.589605677755	38.0325183984792	37.8466555818103	39.0901304904586	36.4795536494658	36.5859812387942	38.4413887551934	33.0572888046294	37.4191651329829	34.4330442628357	36.4343935136981	35.2602339675475	34.0502780539022	36.927733237513	37.540661965846	36.4550454472197	37.1116602552911	39.380966452963	34.5490058908138	37.899595371959	36.9142701688745	39.2536006433545	37.2373967220548	38.6718260322247	38.6134601689371	38.4412994410401	37.4514207742613	34.6597248379714	37.5173980420556	39.1635799061907	37.3292677241652	37.8147297131337	38.701582720207	32.7707395293402	39.8963552061315	39.24648558504	36.623086001592	33.4193467244159	31.1005059735364	38.8409278352325	38.0141433545303	38.3297810625316	35.5092850978939	38.5246473553963	38.7376479125312	39.157887820377	40.0487098447096	39.9620606617993	35.9395981433289	38.2350705337639	38.0627793218754	39.533308284211
1.1.2.1.1.2	25.7136264722786	24.2385453916027	25.8542659790186	25.9203331189297	24.4811313344213	24.1951438640625	24.040380477234	25.3207611193074	24.9903288924462	24.4563566962146	20.2438631142124	23.3396704638447	25.3309463440319	23.8956221102943	24.5666351928545	23.5785425977578	25.0486140461302	23.2654057727794	23.8984519793449	25.7685856247832	25.5563397894798	23.6778705928736	25.3338935254283	24.5330594735618	24.398366110225	24.6086846231623	24.83894832192	24.5755933380047	24.480365740125	25.0221822283649	22.7820859707088	24.397907640671	24.6225476633776	24.1583132848508	24.163321722064	23.1441982888815	24.0593042018746	25.3232092992309	24.2385475156799	24.4409441677718	25.6165414053997	23.371524923988	23.3672457086405	27.0090973146216	24.032675855432	25.1169733851301	24.1152156885988	23.497897332974	24.1053477128899	23.5421971650504	25.074644287314	24.9951288872241	23.6580499738504	24.2570271806255	25.1609450934939	24.9067740580781	25.257472457232	25.8160521498564	26.7053657791234	24.7665222168136	25.6889570134167	27.1783102725528	24.5903083837357	25.4891120515081	25.0118338269017	25.5545655104146	25.2945150945842	22.5421927909559	26.3146627495592	26.5307651803939	23.9861448987839	22.694068008208	28.5847926490845	25.0378872222577	23.7461315385076	24.3414207237229	26.1003974332441	24.3047203013052	25.2011155552981	25.329703625187	24.6615739570053	26.1645756444756	24.2069124056833	24.4494380249475	24.9922616915683	24.3931770208916
1.1.2.1.1.3	17.8937710852269	62.9382519226399	13.3782603742214	21.4740857970997	14.4064945959885	15.3084465451573	17.0698653282064	16.2762886934972	21.5749160260815	39.3571608509442	97.9296878150024	18.5935901530049	27.883356514863	34.4465698109481	92.1950151079309	40.7981460531409	23.6218943126728	58.5199482251248	36.4143166167819	31.9393334018931	33.7388520904974	23.620384529929	18.9877046472296	45.4151107518667	21.7882093169322	31.9270392816424	24.4369787341211	47.8149471903308	70.0355624702367	23.7314613378943	35.9684933430086	55.6790238615312	50.198008756734	35.6641274691334	22.3445770763172	61.1551163451125	36.461166336693	19.7380296258543	53.4241983919692	71.9650022717726	21.7557682248837	56.5967977991856	19.1103803698757	211.425327856851	30.9210474667094	122.003372572585	73.2059345199522	46.7627576676044	35.0533201096733	36.2718542640678	53.7539204010232	21.8209365451177	43.1415626599068	27.009561422806	40.0606118964952	12.5370755176366	13.4436006942496	18.9629928036512	20.5059058661126	17.2463231631253	19.6265423705077	92.2632111884027	19.6444386038082	18.581731487616	18.102624284619	19.2434777893351	25.6905810156512	24.8542125643873	17.9257817170407	11.8236547344557	40.2153025711262	40.1032160692991	188.631329709058	14.7377189197295	19.5739588164781	17.5182911171997	45.2953085500694	15.4708156626576	27.1666621724245	18.0029298493065	14.9866487892571	16.9735922834249	19.1520226948003	20.9837472802467	37.0084087035409	21.451545659416
1.1.2.1.2	70.3076088890373	63.5676344418663	71.6405843039558	67.9550908611443	68.7047756366437	69.3837115318128	70.0048025395477	71.2820568806515	69.9158700053321	65.3328870125674	54.4053821194459	63.3078141836045	68.8862984051084	64.6003007710846	70.395633031009	64.7128040055671	67.9086976067917	67.7391622907495	64.5550862963685	67.3182873239902	70.3093578385901	66.7550518604562	67.4312045142193	67.2466386107589	72.4686827532921	67.8291006725223	71.5824669748279	65.8158684855142	70.955221371361	68.763823054076	66.3808779582353	65.1241700145602	67.8134254779291	68.9586249923312	67.0337312289517	68.722512036738	67.3063660142539	67.3497640329913	67.1930713411721	69.2493418086868	67.3982542802679	71.4343366816748	67.4389206064651	64.586093304216	67.4856085147745	71.1352997458736	67.4623838062859	76.0729861342636	68.1246534280987	68.8340870693106	68.5405975339907	67.6323984551684	68.4834596069851	67.9630834175483	68.4723933833713	70.3120985280784	71.3225921938542	70.7336412985749	75.4401484232247	71.2194754259059	69.6561641799922	69.8564313283621	67.9868396897015	71.9025906704392	71.3190153801385	70.3589656672564	73.492381197582	68.8461688033527	71.4411346738367	75.6713903005162	72.1509840246676	64.1651457108785	69.6718943602811	70.1722265756945	69.2300017088069	70.1467707339972	70.2706384033715	69.7009620546328	70.312604108768	70.9888256557879	68.122855445851	68.3763353343402	73.0512865644525	68.9924225863906	72.5934170723303	70.6051735583191
1.1.2.1.3	2.85803288166818	52.8681316150175	2.22971006237024	3.11720600280479	1.48799474700351	1.94392972001997	1.89665170313405	1.95450257603073	2.7379335058479	3.67333501275479	226.084587918586	2.53888379599263	4.37884524802813	3.69276460284871	205.643709711148	5.93164534815169	3.05895034264828	5.72814308023707	6.78305897763584	2.78445470683171	7.33016726966164	3.34164354783879	2.51843901080184	8.45289709425607	2.50228734452162	4.15826780930883	3.41058104283804	5.35741705213791	12.2621186816576	2.61556428724104	4.28892603548069	6.83777486018805	16.6448340496957	3.67013392299808	2.55169553032017	5.86619821056235	4.64051207921548	2.77200754474773	4.77579955322148	8.14698138925728	2.41730758054264	53.792451962289	2.76294655950011	432.504780273375	4.78741172071093	70.8908485439978	42.8981584376671	13.6391376530513	3.22141103811639	5.35834210719184	8.58207143403607	3.10536728292505	7.3411050680028	3.07425902373401	7.95529881632529	1.93473387617848	1.43017028662231	1.90189308355203	2.15851640695922	3.00504115721122	2.52857294343964	73.2247707844467	2.75211941792483	1.45169777247	1.9078746182319	2.62411060763661	2.50170451837802	4.14236876073121	2.57395840039558	1.91734941639822	15.9678407267707	56.812889431507	565.893989127174	1.37896785213843	2.15853179931087	2.79703807753609	30.4065728692596	2.13958088951647	2.2638885143687	2.38675206335502	1.58087012544906	2.16535539418178	1.92533561482119	2.94039770806004	4.74466778250525	2.83554913888832
1.1.2.2	146.361871184292	245.943322897701	149.630696800907	141.419909939212	153.648464575201	153.062035493265	143.505468317527	143.803693511778	141.462705939071	143.311965050207	465.375268590952	146.129420294236	144.15636643831	142.047161477849	325.565718339437	161.523265634284	141.130033757396	160.12601217644	142.856165188914	149.7557857258	157.10811619064	150.426778043913	147.129857999476	148.179877173994	141.855749347215	142.150954315616	152.031935238922	160.969776966544	172.612901441795	135.322327926752	155.031179562236	166.950371142579	152.06358235131	148.180122804123	158.067193391725	151.889409051945	139.142512893274	144.093011278787	149.513036338924	160.22396732206	137.966757389834	213.79705114578	149.978406832352	788.667714028717	144.740136439376	252.109533235322	209.194045289422	172.148613391731	153.720526721069	156.247987599062	154.209653647346	144.613603711395	163.840469273234	143.037502269119	156.046246012535	146.158726547489	147.021505464773	141.996542437143	155.745260748288	146.714350545048	145.601343116744	261.581411940746	152.68787730853	146.197132593671	130.199643893221	141.971112361878	147.437733745829	149.890020388305	128.174642762556	152.208045978689	179.604088858378	276.609362119012	845.330475073346	151.712982347769	156.953941603038	147.846676681422	208.474561147114	153.087645657001	148.778109290436	142.512703422482	151.530049686121	145.041199778022	140.682012859485	150.803334202184	152.194343484976	150.331521570761
