alpha	lambda	MSE	num	Log2_MSE	combo
0.114	1.41421313131313	54.2490707583518	3	5.78787829471104	0.114;1.414
0.218	0.303124242424242	54.2514512613376	6	5.78794045441473	0.218;0.303
0.114	0.858668686868687	54.2544914941459	2	5.78801983709203	0.114;0.859
0.114	0.0506040404040404	54.2553454078635	2	5.78804213261106	0.114;0.051
0.531	0.303124242424242	54.2567063548651	9	5.78807766595713	0.531;0.303
0.739	0.404132323232323	54.2660971157571	1	5.78832282810967	0.739;0.404
0.218	0.353628282828283	54.26663814016	6	5.7883369512239	0.218;0.354
0.114	0.101108080808081	54.2733489419123	2	5.78851212114522	0.114;0.101
0.114	1.46471717171717	54.2755233567253	3	5.78856887464081	0.114;1.465
0.218	0.151612121212121	54.2803830928345	6	5.78869570851906	0.218;0.152
0.218	0.404132323232323	54.2818013274027	6	5.78873272081199	0.218;0.404
0.114	0.909172727272727	54.2821994351768	2	5.78874311023545	0.114;0.909
0.323	0.656652525252525	54.2841307962404	6	5.78879351192687	0.323;0.657
0.375	0.959676767676768	54.2843622901631	1	5.78879955298115	0.375;0.96
0.114	1.51522121212121	54.29198105098	3	5.78899835768265	0.114;1.515
0.114	0.505140404040404	54.2928628552306	3	5.78902136580157	0.114;0.505
0.323	0.707156565656566	54.2963567433187	6	5.78911252504906	0.323;0.707
0.114	0.959676767676768	54.3012483833547	2	5.78924014345126	0.114;0.96
0.323	0.606148484848485	54.3063288957968	6	5.78937267741124	0.323;0.606
0.531	0.656652525252525	54.313985315702	9	5.78957238537853	0.531;0.657
0.218	0.454636363636364	54.3190314752786	6	5.7897039929151	0.218;0.455
0.114	1.56572525252525	54.3202121556975	3	5.78973478419185	0.114;1.566
0.531	0.606148484848485	54.3242841146601	8	5.78984097284475	0.531;0.606
0.114	1.01018080808081	54.3244404339659	2	5.78984504918794	0.114;1.01
0.114	0.252620202020202	54.3340798164899	10	5.79009639340198	0.114;0.253
0.114	0.303124242424242	54.3342974838193	10	5.79010206851143	0.114;0.303
0.531	0.656652525252525	54.3345845796296	8	5.79010955375378	0.531;0.657
0.114	0.353628282828283	54.3360305148565	10	5.79014725199156	0.114;0.354
0.114	1.61622929292929	54.3369351570971	3	5.79017083720709	0.114;1.616
0.114	0.454636363636364	54.3390706351576	3	5.79022651040538	0.114;0.455
0.323	0.757660606060606	54.3406317592667	6	5.79026720849115	0.323;0.758
0.114	0.404132323232323	54.343381426729	10	5.79033888879075	0.114;0.404
0.114	1.06068484848485	54.343560706016	2	5.79034356224785	0.114;1.061
0.114	0.202116161616162	54.3439100982635	10	5.79035267017053	0.114;0.202
0.114	0.454636363636364	54.3547121326131	10	5.79063422817231	0.114;0.455
0.323	0.555644444444444	54.3607067609998	6	5.79079045610768	0.323;0.556
0.792	0.252620202020202	54.3613563424705	7	5.79080738404309	0.792;0.253
0.114	1.66673333333333	54.3617746951155	3	5.7908182861063	0.114;1.667
0.114	0.151612121212121	54.3622260540931	10	5.79083004820583	0.114;0.152
0.218	0.505140404040404	54.3691864147144	6	5.79101141819905	0.218;0.505
0.531	0.555644444444444	54.3692935295507	8	5.79101420917185	0.531;0.556
0.114	1.11118888888889	54.3693412377333	2	5.79101545224946	0.114;1.111
0.166	0.656652525252525	54.3734084189851	6	5.79112142220674	0.166;0.657
0.166	0.454636363636364	54.3748172702723	6	5.79115812785602	0.166;0.455
0.166	0.707156565656566	54.3756767913468	6	5.79118052101647	0.166;0.707
0.166	0.606148484848485	54.376159222342	6	5.79119308967139	0.166;0.606
0.166	0.505140404040404	54.3771427669356	6	5.79121871337529	0.166;0.505
0.166	0.555644444444444	54.3772496819356	6	5.79122149874094	0.166;0.556
0.218	0.101108080808081	54.3794631823035	6	5.79127916397714	0.218;0.101
0.114	0.404132323232323	54.3811497380963	3	5.79132309991456	0.114;0.404
0.739	0.353628282828283	54.3825055033256	1	5.79135841756038	0.739;0.354
0.114	0.505140404040404	54.383688061042	10	5.79138922244946	0.114;0.505
0.166	0.404132323232323	54.3840141008662	6	5.79139771546734	0.166;0.404
0.114	1.71723737373737	54.3873563805207	3	5.79148477569352	0.114;1.717
0.531	0.252620202020202	54.3891164981086	9	5.79153062140154	0.531;0.253
0.166	0.757660606060606	54.3892151337945	6	5.79153319051795	0.166;0.758
0.114	1.16169292929293	54.3915790758597	2	5.79159476161463	0.114;1.162
0.166	0.353628282828283	54.3967427096891	6	5.79172924418109	0.166;0.354
0.739	0.454636363636364	54.3971570539359	1	5.79174003489053	0.739;0.455
0.323	0.505140404040404	54.4005261493921	6	5.79182777277761	0.323;0.505
