alpha	lambda	MSE	num	Log2_MSE	combo
0.792	0.252620202020202	25.7251438330868	4	4.74012580735035	0.792;0.253
0.583	0.858668686868687	25.7253853856188	2	4.74013884694584	0.583;0.859
0.218	2.42429393939394	25.7263114726194	7	4.74018883829137	0.218;2.424
0.896	0.505140404040404	25.7263431094565	8	4.74019054605718	0.896;0.505
0.948	0.454636363636364	25.7266155207059	6	4.74020525081324	0.948;0.455
0.323	1.31320505050505	25.727225813894	5	4.74023819388838	0.323;1.313
0.427	0.757660606060606	25.7278901592208	4	4.74027405379406	0.427;0.758
0.687	0.303124242424242	25.7283726627167	1	4.74030009771723	0.687;0.303
0.948	0.505140404040404	25.7283783024654	6	4.7403004021292	0.948;0.505
0.271	2.1212696969697	25.7286467812971	10	4.74031489351096	0.271;2.121
0.323	1.26270101010101	25.7287472185807	5	4.74032031466452	0.323;1.263
0.687	0.757660606060606	25.7300537935204	7	4.74039083585657	0.687;0.758
0.844	0.202116161616162	25.7320567929213	1	4.74049893923192	0.844;0.202
0.479	1.36370909090909	25.7325922667882	7	4.74052783778474	0.479;1.364
0.375	0.707156565656566	25.7342984894935	1	4.74061991566701	0.375;0.707
0.792	0.606148484848485	25.7345993177794	9	4.74063614953358	0.792;0.606
0.375	0.252620202020202	25.7352459492318	2	4.74067104366821	0.375;0.253
0.323	1.71723737373737	25.7358663179957	10	4.74070451979771	0.323;1.717
0.323	1.11118888888889	25.7368428173745	3	4.74075721175344	0.323;1.111
0.114	3.98991919191919	25.7377609503145	6	4.74080675249788	0.114;3.99
0.271	1.86874949494949	25.7386725786541	5	4.7408559405831	0.271;1.869
0.635	1.01018080808081	25.7386744384447	6	4.74085604092879	0.635;1.01
0.531	0.656652525252525	25.739508752979	2	4.74090105597491	0.531;0.657
0.479	0.404132323232323	25.7398483289265	6	4.74091937723238	0.479;0.404
0.271	0.707156565656566	25.7400345741761	7	4.74092942568737	0.271;0.707
1	0.707156565656566	25.7403770064516	3	4.74094790068901	1;0.707
0.687	0.757660606060606	25.7404570790183	1	4.74095222075233	0.687;0.758
0.323	1.11118888888889	25.7404743867484	10	4.74095315453473	0.323;1.111
0.687	0.909172727272727	25.7407422799246	7	4.74096760776452	0.687;0.909
