Site	Genetics	Location	PCoA_1	PCoA_2	PCoA_3	PCoA_4	PCoA_5	PCoA_6	PCoA_7	PCoA_8	PCoA_9	PCoA_10	PCoA_11	PCoA_12	PCoA_13	PCoA_14	PCoA_15	PCoA_16	PCoA_17	PCoA_18	PCoA_19	PCoA_20	PCoA_21	PCoA_22	PCoA_23	PCoA_24	PCoA_25	PCoA_26	PCoA_27	PCoA_28	PCoA_29	PCoA_30	PCoA_31	PCoA_32	PCoA_33	PCoA_34	PCoA_35	PCoA_36	PCoA_37	PCoA_38	PCoA_39	PCoA_40	PCoA_41	PCoA_42	PCoA_43	PCoA_44	PCoA_45	PCoA_46	PCoA_47	PCoA_48	PCoA_49	PCoA_50	PCoA_51	PCoA_52	PCoA_53	PCoA_54	PCoA_55	PCoA_56	PCoA_57	PCoA_58	PCoA_59	PCoA_60	PCoA_61	PCoA_62	PCoA_63	PCoA_64	PCoA_65	PCoA_66	PCoA_67	PCoA_68	PCoA_69	PCoA_70	PCoA_71	PCoA_72	PCoA_73	PCoA_74	PCoA_75	PCoA_76	PCoA_77	PCoA_78	PCoA_79	PCoA_80	PCoA_81	PCoA_82	PCoA_83	PCoA_84	PCoA_85	PCoA_86
76-2_AtgE_NYU	AtgE	NYU	-0.06924698	0.001568939	0.137402675	-0.032186975	0.130438852	-0.008587537	0.044487269	0.018509926	0.00725129	0.01772994	0.015228151	0.059438152	0.017924798	0.046171447	0.000448626	0.004749006	-0.035230033	0.002393876	-0.021463227	0.004147857	0.011277888	-0.000736026	0.027687031	0.003747698	-0.012993407	-0.015531288	-0.021968451	0.01962954	-0.004376317	0.009601736	-0.008208061	-0.017893448	0.008545893	0.006383972	-0.024547166	0.013822558	-0.005253672	0.004837932	-0.004072398	-0.010370047	-0.00252576	-0.00436074	0.007928358	0.003857382	-0.003303929	0.013969446	-0.003744329	0.002014069	-0.01558484	0.003459373	0.009908265	-0.012850815	0.006116142	0.000988598	0.006410098	0.002715832	-0.009240284	-0.005931656	0.004733045	-0.006075301	-0.003826654	-0.004215279	-0.004489832	-0.003382029	0.000381958	0.005504467	-0.001526052	0.001460932	0.001092186	-0.001818509	0.000610216	0.001481983	0.001729107	0.001940446	-0.000825124	-0.000693257	-0.003361943	0.001545207	-0.002706329	0.00114433	0.001240708	0.001090082	-0.000218825	-0.000753539	0.000747281	-7.16E-05
76-3_AtgE_NYU	AtgE	NYU	0.030427014	-0.010458665	0.060401305	-0.082288695	0.006351157	0.099356434	0.0020887	-0.0054919	-0.024854164	0.015598385	0.024152861	-0.020109164	-0.004547767	0.017306718	0.008448794	0.019959095	0.022945373	-0.005110562	0.017497222	-0.0147244	-0.000468545	0.02370036	0.014977275	-0.019911977	-0.007657025	0.012381785	0.007342006	0.014237815	0.005176669	-0.010831804	0.02441826	-0.011576138	-0.013638917	-0.022128889	-0.003025639	-6.87E-05	-0.013486016	0.002501771	0.000375879	0.00738408	-0.015711986	-0.010532254	-0.008117585	0.002359488	0.009127061	0.000137747	-0.008093519	-0.002273151	0.003788492	0.013519509	-0.00805089	0.00320121	0.00195099	0.006796258	0.003884467	-0.002077306	0.001712732	-0.001912545	-0.004210933	-0.003378416	-0.001471305	-0.011878903	0.005284669	0.002173695	-0.00373486	0.004951624	0.000855364	0.004972713	-0.000682363	0.000165189	-0.000772372	0.002528384	0.002821522	-0.003547142	0.000800353	0.003845147	-0.003944468	-6.97E-05	-0.000523799	0.004393501	-0.002958317	-0.001011653	-0.001487365	-0.000152386	-0.000324377	-0.000304115
76-4_AtgE_NYU	AtgE	NYU	-0.042182405	-0.039182435	0.098036338	-0.093545482	0.06764489	0.0463752	0.01509531	-0.050649568	-0.016160867	0.015354705	0.017914222	-0.044201788	0.017617908	0.019007032	-0.013636197	-0.006488863	0.003450046	0.020075129	-0.006103267	0.003170002	0.014426317	-0.005905487	0.034409067	0.005250257	0.010223667	-0.008804614	0.005292442	0.00701908	-0.000713316	-0.018750148	-0.016954277	-0.002888697	0.002408152	0.000484574	0.020151098	0.003520122	-0.007820271	-0.00492131	-0.005168276	0.015871546	0.01239035	0.005437961	-0.007924206	-0.007619897	0.006098458	-0.002497438	-0.000601108	0.005276452	-0.009558292	0.005068928	-0.001110087	0.00962971	0.003323727	0.00577866	-0.006238699	0.001381222	-0.005098005	-0.002686595	0.001312501	-0.001660659	-0.003024072	-0.00392379	-0.007625846	0.005128649	0.005081598	-0.004746305	-0.002059066	-0.001764347	-0.000134962	-0.002005918	0.003188908	-0.00080458	0.00143415	0.004413967	-0.00273906	-0.002140455	0.003944492	0.003332245	-0.001603736	0.001907288	0.000696384	2.38E-05	-0.000582646	3.44E-05	-0.000422959	0.000426297
76-5_AtgE_NYU	AtgE	NYU	-0.097797693	-0.068854436	0.043584782	0.057610975	-0.014388952	0.015636859	0.009873976	0.044362533	-0.003542516	0.000822211	0.028826786	-0.027817534	0.004512586	0.042840049	-0.023086701	-0.03759372	0.034315941	-0.005869451	-0.024505585	-0.004918188	-0.009934734	-0.009316087	0.005211461	-0.006711088	-0.011723146	0.015167246	0.000852053	0.027676843	-0.001602249	-0.015008745	0.002582829	0.013515603	0.002792702	-0.00655869	-0.001764346	0.012865429	4.33E-05	0.010692023	0.011073835	0.008626616	-0.013192001	0.00438116	-0.004304057	0.024622942	-0.004788902	0.003588847	0.009878195	0.006404916	0.006058337	-0.001175251	0.004133238	0.001122011	0.009473733	-0.005333146	-0.00349447	-0.007725178	0.007747053	-0.008255178	0.000805602	-0.000392078	0.004671521	0.007445226	0.009766604	-0.001495536	-0.001315175	-0.004011258	-0.004090047	0.004521163	-0.005282787	-0.00010205	0.004037786	-0.000406043	0.003276107	-0.000333784	0.000585128	-0.001103272	-0.001877512	-0.001120301	-0.000788953	-0.002500462	0.000499846	0.000463781	-0.001155511	-0.002499921	0.000243682	0.0003155
77-76_AtgH_NYU	AtgH	NYU	0.010002804	-0.132404866	-0.018085709	0.030847142	-0.010388212	-0.00315898	0.021338253	-0.007628402	-0.006214821	-0.02711734	-0.003862016	0.029622403	-0.004178749	-0.044008138	0.009831106	-0.015796867	-0.006275448	-0.004135465	0.025219571	0.002284421	-0.008403207	-0.002234059	-0.018019123	0.01310593	0.015847798	-0.002624958	0.005055998	0.018816621	-0.019199538	-0.003521883	0.004107016	-0.00491312	-0.009010272	0.007935367	-0.001072226	-0.010005871	-0.011533232	-0.000252816	0.012928843	-0.013666505	0.008454777	0.006634821	0.01264573	0.010037553	0.002539933	0.00054082	0.007298253	-0.003047385	-0.006967606	0.011188582	-0.00244341	-0.006955477	0.013032547	0.010869628	-0.003426511	-0.002967249	-0.002799254	0.004007997	0.006415925	0.002345201	-0.005485012	0.003302214	-0.0036048	-0.013943468	0.003957971	-0.007594462	-0.010111219	0.004875566	-0.00443307	0.001253898	-0.003819334	-0.002146447	-0.003417385	-0.002395609	0.00431334	-0.002552948	0.00094588	0.005001467	0.002876904	0.002590387	-0.001540412	-0.000591579	0.000808995	-0.002500304	-0.000980193	-7.89E-05
77-77_AtgH_NYU	AtgH	NYU	-0.027755833	0.119254919	-0.11969157	-0.035531962	0.021994522	-0.009096562	-0.098260075	-0.002778656	0.012970079	-0.004222882	0.000938402	0.023686602	0.009597559	-0.023807904	-0.009578409	0.007169203	0.021070656	-0.020238579	0.004813465	-0.00891141	-0.02836303	-0.025508249	0.003533155	0.002836235	-0.013902319	0.005430723	-0.003243297	0.004371256	0.018715116	0.004780818	-0.010955317	0.002919768	-0.001561609	0.004588538	-0.002229582	-0.002482134	0.003035418	-0.023077112	-0.016022712	-0.010632402	0.011173819	0.000415304	-0.007655388	0.005215066	-0.005544307	0.004141682	-0.003232775	-0.002809684	0.005301165	-0.004786015	0.001981034	0.00099191	0.003908751	0.001383251	0.004249407	0.001967611	-0.001294557	0.003820199	0.00168281	-0.002091132	0.000659553	0.000210081	-0.001534445	-0.002534695	0.010203011	0.002089114	-0.006446572	-0.00073053	-0.000228789	-6.08E-05	0.003024966	0.004977418	-0.002379528	0.003026439	0.002809669	-0.003073782	0.001691643	-0.001219227	-0.00305388	0.000205656	-0.002224661	-0.000261417	-0.001295061	1.90E-05	0.001006071	0.000386781
77-78_AtgH_NYU	AtgH	NYU	-0.011884923	0.091744179	0.119782241	0.010293934	0.020683114	0.005241443	-0.014352904	0.069058033	0.011047238	-0.022820763	0.021864441	0.001772602	-0.003276163	0.034785164	-0.000150462	-0.0035647	0.008621126	-0.022011324	0.021368006	-0.022926744	0.018525169	-0.009551248	0.004017457	0.007748681	0.012248548	-0.011316943	-0.002875175	-0.002710725	-0.012346846	0.008973887	-0.000652305	-0.001814078	-0.01087521	-0.003635592	0.020126881	0.006572763	-0.013064994	0.005037759	0.008434428	-0.009339639	0.014587845	-0.003433493	-0.001989978	0.007870274	-0.004824441	0.002770528	-0.007264156	0.014617534	0.0018309	-0.012675912	0.003581258	0.007810926	-0.006062613	-0.00738431	-0.00942523	0.002675628	0.004402948	0.002186507	0.009572482	0.001967387	-0.003997601	0.003091798	-0.009153493	0.002067454	0.00838669	0.012459125	0.006821961	-0.005027976	-0.004453078	-0.005186645	0.002379279	-0.001090219	-0.000733046	0.004551509	0.002093473	0.001012458	-0.00318869	0.002604904	0.004101954	0.00269569	0.000372669	-0.00058575	-0.001502311	-0.000921175	0.000889523	-0.000206395
77-79_AtgH_NYU	AtgH	NYU	-0.051964959	0.049257991	0.102541061	-0.035712855	0.057197355	0.063743177	-0.035646002	-0.029169741	-0.000267123	0.032656987	-0.024534997	-0.006763983	-0.006482541	0.002605639	-0.016832202	0.033617271	-0.016174812	0.010274167	-0.018774766	0.012865523	0.007247064	-0.017068484	-0.023205012	0.005264387	-0.001270348	0.010539179	-0.013209134	0.011062352	-0.014749683	0.009227419	0.004395636	-0.004367853	0.007303784	-0.006057266	-0.019463989	0.00275451	0.001655743	0.007443733	-0.005996497	-0.009899904	0.005590626	-0.017222237	0.007515494	0.006263968	-0.013260347	0.003860143	-0.00086526	0.01193406	0.003175051	0.007295036	0.001836845	-0.005566663	-0.002963564	0.005340232	-0.000153488	0.006129553	0.004426441	0.001371479	0.001701243	-0.011320132	-0.004100908	0.002935269	-0.004304819	0.004019283	0.004112168	0.002114385	0.000466718	0.007489422	-0.001403029	0.003492386	0.002331786	-0.000444547	-0.002999875	-0.002012968	0.000878197	-0.000560259	-0.001692593	-0.001239194	-0.002049788	7.43E-05	0.0013048	0.001532395	0.000793927	0.000852368	0.000317559	0.00040305
77-80_AtgH_NYU	AtgH	NYU	0.051750205	-0.101005636	0.029792949	0.005266747	0.039555603	0.075379627	-0.014996743	-0.021530127	0.003309472	-0.016648735	-0.002595811	0.023482838	-0.03004824	0.006128765	0.000534861	0.008124834	0.014373837	0.011730083	-0.012517639	0.007176149	-0.000803638	-0.007881844	0.000514863	0.005146106	0.004585182	-0.00483794	-0.005313114	-0.00768085	0.005184377	-0.007551103	-0.002255021	0.006625102	0.001653126	0.013958473	0.000822128	-0.004587207	0.013344667	-0.004200572	0.001489505	-0.013299254	0.000371464	-0.004704545	0.001098158	0.007009036	-0.017259478	0.014977826	0.004367284	0.007918396	0.006323878	0.000880493	0.000354581	0.001719501	0.009510338	0.005540315	-0.002587633	0.007132681	0.003818571	-0.000207387	-0.001544758	0.003619165	-0.01184483	-0.00366425	0.004937568	0.001912476	0.001938871	0.003347355	0.004141468	-0.001125883	-0.005193348	-0.010680301	0.003011258	0.010411801	-0.001702878	0.002441695	-0.009402523	-0.000298792	0.001193525	-0.000883906	0.001790606	-0.00489302	0.000410865	-0.004081375	0.002085001	0.000194718	-0.001606573	0.000504696
78-84_AtgH_NYU	AtgH	NYU	-0.130890532	0.049868767	0.082950086	-0.029880965	0.07529261	0.06863299	0.000727253	-0.031140542	0.063272223	-0.01112959	0.002645821	0.062070593	0.009916595	0.01109982	0.041332131	0.006935297	-0.028507108	-0.020656655	0.000695675	0.004226518	0.004640932	0.025111955	-0.002226382	-0.017629033	-0.004973589	0.012852268	0.004641511	-0.021594112	0.001668125	-0.000194113	0.009918856	0.00504927	-0.006541217	0.014977724	-0.009919559	-0.006047034	0.001971677	-0.003357519	0.002850076	0.008285137	-0.001603762	-0.003596693	-0.01419763	0.00804332	0.004142466	-0.007749855	-0.003991394	0.008085806	-0.001252155	-0.004933941	0.003230562	0.003051663	-0.003693517	-0.002389286	0.000573714	0.005377263	-0.005277644	0.008365751	-0.002774266	-0.002826322	0.00296642	0.000167346	0.00886249	-0.002143558	-0.001353935	-0.001912107	0.00137203	-0.000838381	-0.004682008	0.002646742	-0.001013989	-0.003224364	-0.000892708	-0.001610032	0.000765545	-0.000326632	0.002099934	-0.000421344	0.00334889	-0.002441815	0.000502821	-0.001247965	-0.000537596	-0.000568729	-0.00085022	0.000401808
78-85_AtgH_NYU	AtgH	NYU	-0.096431766	-0.077668712	0.079458634	-0.005693223	0.067691012	0.040691091	0.045132372	-0.008366791	-0.024526808	0.039802564	-0.019128924	0.008575047	0.019943307	0.024408125	0.023142749	-0.004097551	-0.009678092	-0.032815623	-0.001477021	0.017249729	-0.0170017	-0.007114665	-0.016094404	0.012200091	-0.019903149	-0.018402745	0.018456492	0.013808023	-0.01413782	0.000888779	0.008718685	-0.006067849	-0.001060111	-0.019593842	-0.000809119	-0.008716826	0.015899796	0.002544032	-0.00116836	-0.004409671	0.00499813	0.00584082	0.004105467	0.003988581	-0.002377188	-0.000388542	0.006510001	0.004221435	0.00858939	-0.002284393	0.001483382	-0.004161951	0.001694366	0.00016864	0.007903888	0.001978822	-0.004819841	0.006504136	0.003292684	0.008591904	0.005500958	0.001808927	-0.002638874	-0.003929754	-0.006718623	-0.000413777	0.000127469	0.002813369	-0.00640537	-0.000970109	-0.002285727	-0.001884136	-0.002002112	-4.80E-05	-0.001804683	0.000868251	0.000861266	-0.001494888	-0.001378603	-0.000241343	0.001145357	-0.001463915	0.001373243	0.000238058	-0.001110966	-0.000304913
82-5_AtgH_NYU	AtgH	NYU	0.071215339	0.006046691	0.063515623	0.017896148	-0.009710381	-0.03189116	-0.023569203	-0.00370992	-0.007800179	-0.002290822	-0.019482775	-0.012473732	-0.012547816	-0.006959788	0.013215901	0.001255975	0.01079685	0.001595464	-0.002144192	0.010640869	0.009606431	0.00149147	-0.010361292	0.00834037	-0.005941234	-0.011141949	0.032470388	0.002093967	-0.012665359	-0.006564772	-0.003139278	0.005464106	-0.003824681	-0.004950573	-0.006461658	-0.012385494	-0.00714446	-0.00611829	-0.005353774	0.007208266	-0.005356131	0.004272503	-0.001826082	-0.006444022	-0.003826113	0.001361609	0.002561949	-0.006069329	0.009349929	0.012888106	-0.000513719	-0.007253036	-0.012208336	0.004361273	0.002151352	-0.012075647	-0.006086812	-0.014767477	9.85E-05	0.004946857	0.009885675	-0.006762222	0.006213613	-0.014799025	0.007000248	0.002807092	0.008016262	-0.00562658	-0.002404883	0.001108818	-0.001328952	-0.000135973	-0.002811194	0.001521168	0.000605081	-0.002690013	0.00389677	0.002248121	-0.002765204	-0.004256693	-0.003858179	0.001138364	0.00291466	0.000320188	0.001367294	0.000192018
82-7_AtgH_NYU	AtgH	NYU	0.017725636	0.019489507	0.090520211	-0.000348655	8.64E-05	-0.017756273	-0.016144246	0.044698124	-9.47E-05	-0.008901697	0.003665896	0.03859787	-0.011150312	-0.012313346	0.012580795	-0.002712216	0.013699388	-0.002285581	-0.014945834	-0.027439783	0.010838592	0.024946851	0.009219276	0.003036021	0.004511994	-0.014303817	0.007070277	0.00094282	0.003526404	0.003723893	0.020039385	-0.003457964	-0.020841908	0.004605752	0.004933051	0.009879326	0.000886495	0.001945484	-0.004384382	0.012835751	0.003130536	0.006806773	0.008290635	-0.015509218	0.015224933	0.013592299	-0.008884242	0.008439847	-0.007778827	0.001871427	-0.000952784	-0.003894304	0.003636014	0.011472999	0.005000245	0.002608973	0.006736601	0.002760396	-0.00110166	0.003848306	0.010703531	0.008266553	-0.002378568	-0.001000752	0.00180522	0.001589916	-0.011509857	0.005022273	0.000728284	-0.00227344	0.000609228	0.002340421	-0.003309782	-0.002700793	0.001048747	0.003245697	0.002435751	-0.000595762	-0.002257112	0.002552414	0.001357181	-0.002458402	0.004202743	-0.000700954	-0.000668566	-0.000680646
82-8_AtgH_NYU	AtgH	NYU	-0.210357228	0.038720988	0.015644575	0.054812439	-0.052848466	-0.037861265	0.002691567	-0.021916822	0.004045648	0.0331942	0.006864053	0.018601265	-0.01294606	0.00911285	0.013728476	0.02427741	-0.001078901	0.008589439	0.014654133	-0.001830581	0.000584718	0.015367784	-0.000235913	-0.017323777	-0.003157178	0.002613998	-0.001211433	-0.011341919	0.006272339	0.00442897	0.006979493	-0.002498953	-0.02291179	0.005082423	-0.002891325	-0.003772956	0.004781694	0.013475776	-0.011485103	0.00992924	0.004325801	0.003879164	0.006774753	0.006623118	0.00087635	-0.006615912	0.019207859	0.005643315	-0.005756322	0.014281391	-0.007479222	-0.001347247	0.004877119	-0.000486397	0.001831037	-0.002458467	0.004905355	0.008768637	0.010235512	0.008427651	-0.004931884	-0.005972667	-0.002919827	0.006982976	0.001761633	-0.008422481	0.007511561	-0.003722371	0.002406129	-0.001297807	0.001086476	-0.003529256	0.003985764	-0.005540506	0.000919245	-0.000124418	0.000739216	-0.00360313	0.005353823	-0.001018338	0.001159838	0.001383599	0.0004954	-0.000524735	0.000522661	-0.000146272
82-92_AtgH_NYU	AtgH	NYU	-0.010873952	-0.09680838	0.065108946	-0.080226616	-0.040154955	-0.081246103	-0.0017157	0.011158595	0.01803702	-0.041195075	-0.048988069	0.02672595	0.003353481	0.027144307	0.031361805	-0.000269832	-0.029299276	0.001249863	-0.003098997	-0.008680895	0.01080589	-0.01819617	-0.024888335	0.004386288	0.014426408	0.046019859	0.002112152	-0.008408232	-0.004201639	0.004729992	0.000458768	-0.003100455	1.97E-06	-0.008382844	-0.003857663	0.008465792	0.008833965	0.013195926	-0.002193086	0.000649923	-0.003304389	0.02437539	0.012837644	-0.002025437	-0.009444065	-0.013230235	-0.003120724	-0.004283117	0.002875244	0.002280586	0.000335467	0.012383613	0.007408364	-0.01010481	0.011283978	-0.000368019	0.007415851	-0.004540175	-0.006894066	-0.004252372	0.002041107	-0.001173762	-0.002014862	0.000820558	0.001563832	0.000765177	-0.007200904	0.003688591	0.003774012	-0.00569853	-0.001712529	0.002944777	0.005975549	0.00132714	-0.006770955	0.002586207	0.001488816	0.003416869	0.003031581	-0.001082588	-0.00597318	-0.001620692	-0.00054384	9.37E-05	0.001103615	0.000325667
82-94_AtgH_NYU	AtgH	NYU	-0.177896963	0.023366684	0.100180966	0.047227903	0.027089544	-0.021182866	-0.012290033	-0.008674275	0.043305313	-0.004556795	0.008593139	-0.017024214	0.014117011	-0.003734776	-0.000101793	-0.009631383	0.02081345	-0.028496683	-0.002054473	-0.003289957	0.010091911	0.01792614	-0.013402365	-0.021947322	0.022792622	0.005064016	0.004375399	-0.007515022	-0.011598211	-0.014028162	0.018764519	0.027500821	0.024212787	-0.006475808	-0.008020131	0.025029274	0.006125656	-0.006437848	0.003073373	0.011050573	-0.004983679	0.004311461	-0.00343969	0.006776424	-0.00300148	0.00058311	0.004760913	0.00065576	0.002744227	-0.005635785	0.003369434	0.005456867	-0.005011535	0.00531161	-0.000999243	-0.010775287	0.008893239	0.003539136	0.000367428	-0.002362076	-0.002261593	0.002746986	-0.001096036	0.00857511	-0.005013025	0.005705489	-0.009431957	-0.005258941	-0.002750893	-0.001755708	-0.001313054	0.004752409	-0.000435989	-0.000252177	-0.002164626	-0.002518429	-0.000942323	0.000402015	-0.000930318	0.000316774	-0.00161457	0.001635058	0.00104254	-0.000837965	-5.94E-05	0.000283865
86-3_AtgH_NYU	AtgH	NYU	-0.060939898	0.024202138	0.078408865	-0.036150997	-0.009183431	-0.028028612	-0.033992392	0.020344283	0.000350353	-0.012815377	-0.031931133	-0.005183879	0.020032175	-0.000839823	-0.008480278	0.002714512	-0.03500916	0.017081371	-0.01689162	0.015591006	-0.00094238	-0.018122017	-0.024159643	0.000871662	0.006100449	-0.006503298	-0.008559994	0.006840792	-0.007349785	0.007177152	0.019883961	-0.002002504	-0.012521407	0.004325424	-0.011089198	-0.004035232	-0.006617017	-0.008229603	0.009973949	-0.025292823	-0.001945933	-0.009014882	-0.001967051	0.002079711	-0.00480588	0.000630793	0.000117078	0.00249524	-0.0025771	6.81E-05	-0.008312408	0.013837011	-0.004070678	-0.002719455	0.006313895	0.004014157	0.002240555	-0.002726121	-0.006556896	0.004965826	0.004290025	0.004186513	-0.005571708	0.003898587	-0.006859719	0.000670957	0.001502625	-0.003334419	0.001778949	0.005581656	0.006573606	0.002929544	0.008449023	0.004648858	0.002403113	-0.002110819	-0.004155759	0.001969828	-0.000648308	0.003662912	0.002068886	0.000884965	0.00140102	-0.00212463	-5.35E-05	-0.000156783
86-6_AtgH_NYU	AtgH	NYU	-0.035856334	0.000823923	0.05153431	-0.003040024	-0.017800043	-0.005057052	-0.024763644	0.019627509	-0.013431807	-0.000523815	0.003167925	-0.001327854	0.006630482	-0.009778557	-0.009450675	-0.00114963	0.01732607	0.030717299	-0.030564623	-0.004341645	-0.017994888	-0.002973481	-0.000222987	-0.008836578	-0.001501246	-0.027347065	-0.004657969	0.010605275	-0.003038799	-0.005372703	0.014540269	0.008702916	-0.01747831	0.001207747	-0.006511599	0.004238455	0.007411019	0.000888286	0.013367056	-0.006003561	-0.004666073	-0.00446027	-0.007488611	-0.007914869	-0.002743217	0.003562882	0.004893227	-0.001157117	0.000384829	-0.021669549	-0.00567008	-0.002896635	0.008799626	0.004188778	0.011173672	0.001104727	0.004845421	0.002829462	-0.006570311	-0.003303453	0.009678477	-0.003349069	-0.014014107	0.002364078	0.004500321	0.004537253	0.013671994	-0.002396625	0.001472047	-0.003239609	-0.00578399	-0.002395512	-0.001209731	-0.000406305	0.00455978	0.000416601	0.003031416	-0.001011188	-0.000216883	-0.002208927	-0.003727887	0.001423184	2.67E-05	-0.002335059	-5.83E-05	0.000366369
86-7_AtgH_NYU	AtgH	NYU	-0.100384862	0.040061167	0.026269607	-0.018224885	-0.025429011	-0.015831431	-0.029252444	0.006634983	0.023118275	-0.010244872	-0.010025882	0.014560777	0.007081123	-0.002731123	0.000305789	0.02104304	-0.024024263	0.034208198	-0.010188075	0.00999475	-1.15E-05	0.013840558	-0.011819444	-0.009539989	-0.001366756	-0.019674916	-0.007142606	-0.012108238	-0.001264862	-0.002488301	0.003207701	0.015788787	-0.002843637	0.008917946	0.010049517	1.48E-06	-0.001038447	-0.009885457	-0.00361798	-0.010865673	0.003180899	0.018256071	-4.30E-05	-0.012555652	0.014225344	0.007011156	0.004229429	0.006684392	0.010838992	0.01024034	0.004659714	0.011416735	0.008966761	-0.002594434	-0.007520058	-0.010412921	-0.00896165	0.009441205	-0.006411998	-0.001733349	-0.01992807	-0.010363912	-0.003516889	-0.013134262	-0.000792122	0.008046987	-0.003961401	0.004169264	-0.002243131	-0.00686736	0.00471281	-0.003332119	-0.003746189	-0.001119539	0.004191858	0.000548593	-0.002885572	-0.002001439	-0.002902664	-0.000227996	-0.000284539	-0.002400311	-0.000215388	0.000363666	0.000661094	-0.00055127
