	02-3_AtgE_NYU	02-4_AtgE_NYU	02-7_AtgE_NYU	02-8_AtgE_NYU	02-9_AtgE_NYU	30-10_AtgH_NYU	30-21_AtgH_NYU	30-33_AtgH_NYU	30-36_AtgH_NYU	30-9_AtgH_NYU	31-27_AtgW_NYU	31-29_AtgW_NYU	31-31_AtgW_NYU	31-80_AtgW_NYU	31-90_AtgW_NYU	32-1_AtgW_NYU	32-2_AtgW_NYU	32-5_AtgW_NYU	32-8_AtgW_NYU	50_48_48_NOD2_SF	50_48_49_B6_SF	50_48_51_NOD2_SF	50_48_52_AtgE_SF	50_48_53_AtgH_SF	50_48_57_NOD2_SF	50_49_48_AtgH_SF	50_49_49_AtgW_SF	50_49_50_AtgE_SF	50_49_51_AtgH_SF	50_49_54_AtgW_SF	50_50_48_AtgW_SF	50_50_49_AtgW_SF	50_50_50_NOD2_SF	50_50_54_AtgE_SF	50_50_55_AtgH_SF	50_50_57_NOD2_SF	50_51_48_B6_SF	50_51_49_AtgH_SF	50_51_50_B6_SF	50_51_52_AtgH_SF	50_51_53_NOD2_SF	50_51_54_NOD2_SF	50_51_55_NOD2_SF	50_52_48_NOD2_SF	50_52_52_AtgE_SF	50_52_53_AtgE_SF	50_53_49_AtgE_SF	50_53_50_AtgE_SF	50_53_52_NOD2_SF	50_53_55_AtgH_SF	50_53_56_AtgE_SF	50_53_57_AtgE_SF	50_54_49_AtgE_SF	50_54_52_AtgW_SF	50_54_53_AtgW_SF	50_54_54_AtgE_SF	50_55_48_AtgH_SF	50_55_50_AtgE_SF	50_55_51_B6_SF	50_55_53_AtgH_SF	50_55_54_AtgH_SF	50_55_56_AtgE_SF	50_55_57_AtgE_SF	50_56_48_AtgH_SF	50_56_50_AtgW_SF	50_56_51_AtgE_SF	50_56_52_AtgW_SF	50_56_54_AtgW_SF	50_56_56_AtgH_SF	50_57_48_AtgE_SF	50_57_49_AtgW_SF	50_57_50_NOD2_SF	50_57_51_AtgH_SF	50_57_52_NOD2_SF	50_57_56_AtgH_SF	51_48_49_AtgW_SF	51_48_51_NOD2_SF	51_48_55_NOD2_SF	51_48_56_AtgE_SF	51_48_57_AtgW_SF	51_49_49_NOD2_SF	51_49_51_AtgH_SF	51_49_57_AtgH_SF	51_50_48_NOD2_SF	51_50_50_NOD2_SF	51_50_54_AtgH_SF	51_50_55_NOD2_SF	51_50_56_AtgH_SF	51_50_57_AtgE_SF	51_51_49_AtgH_SF	51_51_50_AtgE_SF	51_51_52_NOD2_SF	51_51_55_AtgH_SF	51_51_57_AtgW_SF	51_52_49_NOD2_SF	51_52_50_NOD2_SF	51_52_51_NOD2_SF	51_52_53_NOD2_SF	51_52_54_AtgE_SF	51_52_55_B6_SF	51_52_56_AtgE_SF	51_53_50_AtgH_SF	51_53_53_AtgW_SF	51_53_56_NOD2_SF	51_53_57_AtgE_SF	51_54_50_NOD2_SF	51_54_53_NOD2_SF	51_54_55_AtgW_SF	51_55_50_AtgE_SF	51_55_53_B6_SF	51_55_55_NOD2_SF	51_56_49_AtgE_SF	51_56_51_AtgW_SF	51_56_52_AtgH_SF	51_56_53_AtgE_SF	51_56_54_B6_SF	51_56_56_AtgH_SF	51_57_48_AtgW_SF	51_57_49_AtgE_SF	51_57_50_AtgW_SF	51_57_53_NOD2_SF	51_57_56_AtgE_SF	51_57_57_AtgH_SF	57-1_B6_NYU	57-2_B6_NYU	57-3_B6_NYU	57-4_B6_NYU	57-5_B6_NYU	59-1_B6_NYU	59-2_B6_NYU	59-3_B6_NYU	59-4_B6_NYU	59-5_B6_NYU	61-1_NOD2_NYU	61-2_NOD2_NYU	61-3_NOD2_NYU	61-4_NOD2_NYU	64-1_NOD2_NYU	64-2_NOD2_NYU	64-3_NOD2_NYU	64-4_NOD2_NYU	64-5_NOD2_NYU	65-1_NOD2_NYU	65-2_NOD2_NYU	65-3_NOD2_NYU	65-4_NOD2_NYU	65-5_NOD2_NYU	66-1_NOD2_NYU	66-2_NOD2_NYU	66-3_NOD2_NYU	66-4_NOD2_NYU	66-5_NOD2_NYU	70-1_AtgE_NYU	70-2_AtgE_NYU	70-3_AtgE_NYU	70-7_AtgE_NYU	70-9_AtgE_NYU	71-3_AtgE_NYU	71-6_AtgE_NYU	71-7_AtgE_NYU	71-8_AtgE_NYU	71-9_AtgE_NYU	76-1_AtgE_NYU	76-2_AtgE_NYU	76-3_AtgE_NYU	76-4_AtgE_NYU	76-5_AtgE_NYU	77-76_AtgH_NYU	77-77_AtgH_NYU	77-78_AtgH_NYU	77-79_AtgH_NYU	77-80_AtgH_NYU	78-84_AtgH_NYU	78-85_AtgH_NYU	82-5_AtgH_NYU	82-7_AtgH_NYU	82-8_AtgH_NYU	82-92_AtgH_NYU	82-94_AtgH_NYU	86-3_AtgH_NYU	86-6_AtgH_NYU	86-7_AtgH_NYU	86-8_AtgH_NYU	86-9_AtgH_NYU
51_52_51_NOD2_SF	0.547706288	0.488152816	0.515315843	0.570423567	0.49132835	0.456348625	0.291953686	0.378279349	0.529874444	0.48170404	0.201133421	0.246030583	0.513068543	0.490351263	0.641702086	0.53329425	0.543504812	0.449753285	0.504030485	0.409448434	0.58444477	0.557428306	0.496995457	0.523572231	0.490400117	0.571742635	0.54135522	0.490302409	0.38746397	0.589525624	0.615565001	0.488787923	0.539547609	0.599589623	0.420538375	0.574673897	0.460061557	0.621818359	0.397039425	0.587327178	0.58981875	0.412770531	0.565782403	0.573110557	0.453954761	0.491523768	0.58175778	0.48864136	0.468073672	0.548976501	0.542967414	0.586643217	0.414285016	0.579754751	0.651961503	0.437881675	0.472617128	0.551223802	0.56485417	0.468806488	0.444818995	0.548781084	0.684254238	0.489276467	0.491768039	0.581269236	0.625384728	0.445258684	0.42014754	0.447408276	0.518051688	0.611070399	0.513117397	0.450681518	0.565000733	0.426254336	0.481410914	0.627876301	0.673897113	0.378425912	0.627094631	0.520445552	0.650544726	0.393033368	0.320973179	0.611363525	0.597000342	0.50554497	0.658996531	0.565440422	0.593140847	0.443353364	0.401387464	0.597977429	0.466314915	0.563046558	0	0.515853241	0.481313205	0.640480727	0.458449362	0.452733402	0.469978993	0.523621086	0.534222483	0.308710733	0.573843373	0.669695637	0.663295715	0.5713518	0.677707753	0.665494162	0.605745273	0.505105281	0.527578289	0.546094094	0.347207973	0.425326103	0.548732229	0.56563584	0.561629782	0.690409888	0.428745908	0.622062631	0.47823538	0.581904343	0.657140065	0.457276858	0.17392154	0.273095901	0.320435781	0.47823538	0.524256192	0.536518638	0.43245884	0.506228932	0.493575651	0.617958865	0.499193903	0.401045483	0.218720993	0.232888759	0.341638575	0.45170746	0.65372026	0.464311886	0.501099223	0.464946993	0.530998095	0.80839318	0.639210513	0.725340759	0.601055254	0.622990864	0.744735942	0.260002931	0.232839904	0.320484635	0.327324246	0.517367727	0.305193219	0.500415262	0.520396697	0.669891055	0.584005081	0.662367483	0.715130197	0.60022473	0.509893009	0.529532464	0.572475451	0.613855098	0.641115834	0.690605306	0.289217842	0.387121989	0.51170062	0.481948312	0.679026821	0.391225756	0.321754849	0.38746397	0.329083004	0.456934877
51_52_53_NOD2_SF	0.735600176	0.795349064	0.747374078	0.486003224	0.497972544	0.414187308	0.576530363	0.511407494	0.623577117	0.752943475	0.536469784	0.525282134	0.736284137	0.775611901	0.757828912	0.496018369	0.515755533	0.573403684	0.556158093	0.450730373	0.671747521	0.514973863	0.566124383	0.52020128	0.749035126	0.479310176	0.479847574	0.538326249	0.442669403	0.569153354	0.43480385	0.509648737	0.616542088	0.599394206	0.416972006	0.67028189	0.567980849	0.619277932	0.609653623	0.676926083	0.723288876	0.460745518	0.564121354	0.366505447	0.512628853	0.496018369	0.446284626	0.412379696	0.515706678	0.642728028	0.532414871	0.529679027	0.538326249	0.614294787	0.47520641	0.379207582	0.457814256	0.670135327	0.587376032	0.342664517	0.478039963	0.640724999	0.788411745	0.421515462	0.514631882	0.407396551	0.495969515	0.551858909	0.38936929	0.446235771	0.52982559	0.655674435	0.379793835	0.569104499	0.553177976	0.414333871	0.314133568	0.47251942	0.449948703	0.450192975	0.6452196	0.628706825	0.67218721	0.666178123	0.599296497	0.516683766	0.46133177	0.450095266	0.516097513	0.544872734	0.467829401	0.478723924	0.481215497	0.699594509	0.46289511	0.78142557	0.515853241	0	0.542625434	0.505349553	0.466168352	0.356343739	0.369632127	0.513996776	0.492842836	0.534955298	0.541550638	0.523572231	0.633299135	0.813571743	0.564463335	0.520054717	0.380086961	0.454785285	0.383360203	0.561043529	0.441985441	0.389564708	0.67252919	0.511065514	0.537398017	0.648102008	0.430797792	0.717768333	0.586203527	0.658947677	0.692852606	0.590649275	0.540964385	0.545654404	0.580927256	0.674825346	0.609897894	0.528457668	0.369192437	0.636670086	0.596072109	0.700962431	0.587229469	0.604914749	0.561532073	0.505886951	0.616200107	0.766964678	0.783575162	0.47979872	0.406126337	0.592359177	0.57750745	0.872880942	0.655772143	0.833504324	0.609262788	0.665054473	0.861742147	0.556890908	0.54023157	0.621622942	0.594459915	0.674532219	0.543065123	0.751526699	0.63603498	0.722018662	0.587669158	0.7067761	0.814988519	0.546875763	0.375299233	0.632224339	0.645903561	0.613855098	0.699838781	0.71718208	0.570277004	0.635644145	0.702525771	0.669646783	0.810689335	0.63681665	0.664565929	0.641702086	0.611900923	0.756314427
51_52_54_AtgE_SF	0.71371342	0.725585031	0.6821535	0.647418047	0.581171528	0.478577361	0.522204309	0.560701549	0.610288729	0.710537887	0.508964776	0.523083688	0.718501148	0.718891983	0.650642435	0.595730128	0.530998095	0.577018907	0.587620304	0.531242367	0.686648102	0.581269236	0.436611461	0.613024574	0.685719869	0.596804925	0.540036152	0.507059456	0.48439103	0.676095559	0.678538277	0.503346524	0.472421711	0.59753774	0.532219454	0.66950022	0.59060042	0.594117934	0.569055645	0.687625189	0.619033661	0.532610289	0.633836533	0.614148224	0.548927647	0.612438321	0.650202746	0.600713274	0.565880111	0.540964385	0.527724852	0.481117788	0.504714446	0.59563242	0.672675754	0.573159412	0.555181005	0.613952807	0.619522204	0.533049978	0.551810054	0.591528653	0.782304949	0.566466364	0.595827837	0.646587523	0.688455714	0.52098295	0.508525087	0.565293859	0.559187063	0.679564219	0.589574478	0.436025209	0.641311251	0.53754458	0.601641507	0.674239093	0.690800723	0.506522058	0.628755679	0.576139528	0.684156529	0.592212614	0.534955298	0.69177781	0.69412282	0.567687723	0.709756217	0.568273975	0.652010357	0.551810054	0.554106209	0.6871855	0.578191411	0.702330353	0.481313205	0.542625434	0	0.698959402	0.592066051	0.587424886	0.448043383	0.611949778	0.598026284	0.534222483	0.64868826	0.723093458	0.695002198	0.732717768	0.694220529	0.708779129	0.642776882	0.616248962	0.598807953	0.620450437	0.511260931	0.565245005	0.66446822	0.470467536	0.655039328	0.655820998	0.528946211	0.704040256	0.581708926	0.683472568	0.658263716	0.601201817	0.513996776	0.516048659	0.570716694	0.602667448	0.579412771	0.614197079	0.558503102	0.615809273	0.586447799	0.715423323	0.618545117	0.577751722	0.531828619	0.506473203	0.59988275	0.678391714	0.778543163	0.571596072	0.582783722	0.601885778	0.590698129	0.888954028	0.627241194	0.81879916	0.588597391	0.680639015	0.857882652	0.555620695	0.498998486	0.521080659	0.499145049	0.730714739	0.482046021	0.659582784	0.624798476	0.748790854	0.627680883	0.718989692	0.824026577	0.564463335	0.567736577	0.631100689	0.656504959	0.587669158	0.727978895	0.747080952	0.505789242	0.585910401	0.725487322	0.630563291	0.79261322	0.593971371	0.614587913	0.640676144	0.556109238	0.695197616
51_52_55_B6_SF	0.77180126	0.767160096	0.752308369	0.530656114	0.600859837	0.577556305	0.682495481	0.609507059	0.659387366	0.733987982	0.642288338	0.63100298	0.740290195	0.743074894	0.790512482	0.527871415	0.576090674	0.638917387	0.646538668	0.534662172	0.660950706	0.524989008	0.659582784	0.657677463	0.741951243	0.517416581	0.531144658	0.561532073	0.567443451	0.627925155	0.508867067	0.603009429	0.638184572	0.63559529	0.493184816	0.631442669	0.642776882	0.642386047	0.619277932	0.613073428	0.719331672	0.491132933	0.582783722	0.510967805	0.584053935	0.569739606	0.435780937	0.544188773	0.510870096	0.636718941	0.636621232	0.633396844	0.564316772	0.593971371	0.511016659	0.512042601	0.573354829	0.642679173	0.66412624	0.502613709	0.592359177	0.674141385	0.767550931	0.440324393	0.572622014	0.515560115	0.546778055	0.680345889	0.511554057	0.553813083	0.565245005	0.621720651	0.558893937	0.597586594	0.505935805	0.533733939	0.463530216	0.371488593	0.506864038	0.601152963	0.612926865	0.582832576	0.649372221	0.648785969	0.629293077	0.545117006	0.491377205	0.489667302	0.527040891	0.495529826	0.441643461	0.521911183	0.540036152	0.691728956	0.613219991	0.811764131	0.640480727	0.505349553	0.698959402	0	0.528506522	0.543162832	0.550246715	0.549709317	0.543846793	0.653524842	0.518540232	0.565880111	0.615369583	0.776295862	0.58791343	0.431530607	0.548194831	0.475401827	0.478479652	0.646245542	0.568225121	0.469539303	0.636279252	0.622795447	0.486589477	0.649811911	0.559333626	0.664712492	0.637305193	0.674043676	0.700913577	0.60134838	0.659143094	0.671991792	0.630563291	0.704284528	0.71102643	0.512775416	0.538081978	0.632175485	0.630954126	0.677756608	0.6799062	0.586496653	0.661243832	0.636181543	0.632810592	0.747227515	0.758659436	0.498754214	0.503053398	0.615320729	0.660462162	0.808344326	0.679222239	0.788411745	0.702770043	0.695002198	0.835653916	0.659289658	0.644731057	0.661683521	0.63178465	0.705408178	0.60638038	0.761492989	0.671258977	0.625189311	0.666764375	0.700229616	0.832038693	0.574527334	0.539205628	0.653036299	0.693096878	0.686452685	0.628902242	0.694953344	0.669939909	0.647711173	0.70643412	0.667546045	0.764912795	0.601690361	0.64062729	0.586740925	0.62753432	0.752845767
51_52_56_AtgE_SF	0.715179051	0.718891983	0.748986272	0.496506913	0.360349797	0.47095608	0.524989008	0.316087742	0.527529435	0.706092139	0.475499536	0.445209829	0.684351947	0.714348527	0.765499047	0.496164932	0.493038253	0.477942254	0.558942792	0.332600518	0.560408422	0.502271728	0.527040891	0.341296595	0.690361034	0.489129904	0.567980849	0.521422639	0.424544433	0.670135327	0.525379843	0.48785969	0.560115296	0.622844301	0.421026919	0.538081978	0.457911964	0.612975719	0.560310714	0.55444819	0.654111095	0.415799502	0.3670917	0.479114759	0.362987933	0.203038742	0.476085788	0.270262348	0.328692169	0.52366994	0.508525087	0.607601739	0.434461869	0.574625043	0.600517856	0.310518345	0.371195466	0.592896575	0.563486247	0.428061947	0.48439103	0.660511017	0.762470077	0.391763154	0.333821877	0.516830329	0.609213933	0.531291221	0.400019542	0.312912209	0.444232742	0.512726562	0.482876545	0.535101861	0.502076311	0.367971078	0.354829254	0.491377205	0.600175876	0.376227466	0.567834286	0.521618057	0.721383556	0.599003371	0.573501392	0.540768968	0.53519957	0.373931311	0.578240266	0.423518491	0.431481753	0.442327422	0.281108017	0.672138356	0.283501881	0.812790073	0.458449362	0.466168352	0.592066051	0.528506522	0	0.374468709	0.487273438	0.487615418	0.573550247	0.464605012	0.55097953	0.597977429	0.692852606	0.744393962	0.701499829	0.542674288	0.524353901	0.467975964	0.385998339	0.321266305	0.351214031	0.301138307	0.603839953	0.536567492	0.524109629	0.680590161	0.378816747	0.640089892	0.503248815	0.648150862	0.703844839	0.552005472	0.481410914	0.445356393	0.525135571	0.689041966	0.403976745	0.473007963	0.271239435	0.538570521	0.490644389	0.645073037	0.509404465	0.529727881	0.494406175	0.406028629	0.587718013	0.72602472	0.743074894	0.365626069	0.242708486	0.48136206	0.582686013	0.813474034	0.640871562	0.776735551	0.609311642	0.613219991	0.810005374	0.437002296	0.474229322	0.548145977	0.539547609	0.672236064	0.506522058	0.758073184	0.611216962	0.664956764	0.525819532	0.634569349	0.811959549	0.522985979	0.483658215	0.556842054	0.612438321	0.625531291	0.602374322	0.668083443	0.536030094	0.575064732	0.664663638	0.626606087	0.737407787	0.556646636	0.610093312	0.55825883	0.527529435	0.726366701
51_53_50_AtgH_SF	0.752015243	0.763056329	0.749181689	0.428892472	0.452098295	0.45786311	0.517367727	0.44745713	0.625922126	0.710733304	0.486296351	0.468220235	0.723288876	0.743758855	0.765450193	0.518686795	0.520005863	0.569251063	0.616884069	0.293468171	0.631589232	0.472324002	0.593482828	0.426694025	0.736577263	0.459133324	0.491816894	0.513312814	0.447261713	0.541208657	0.341394304	0.48595437	0.578240266	0.553910792	0.400166105	0.640431873	0.553764229	0.569251063	0.582637159	0.640871562	0.685817578	0.421906297	0.516928038	0.368606185	0.374908398	0.376227466	0.396208901	0.268845571	0.430602374	0.575748693	0.470565245	0.614343642	0.503883922	0.576432654	0.501929747	0.240900874	0.425716938	0.62406566	0.580047877	0.38746397	0.473740779	0.662660609	0.790463628	0.440910645	0.440617519	0.37515267	0.501001514	0.58600811	0.335385217	0.395671503	0.473594216	0.609213933	0.358004788	0.561238947	0.517807416	0.352826225	0.235722312	0.43514583	0.489813865	0.421026919	0.573501392	0.581122673	0.640724999	0.623870243	0.575357858	0.400508085	0.463921051	0.416581172	0.437295422	0.505935805	0.451414334	0.423713909	0.41667888	0.720553031	0.415408667	0.790170502	0.452733402	0.356343739	0.587424886	0.543162832	0.374468709	0	0.436220626	0.557428306	0.459231032	0.515413552	0.481606332	0.464605012	0.637842591	0.757486931	0.552933705	0.472177439	0.402755386	0.365772632	0.321119742	0.463774488	0.406761444	0.292539938	0.594899604	0.556304656	0.506864038	0.658166007	0.427964239	0.713664566	0.595241585	0.663588842	0.707166935	0.604035371	0.475939225	0.498705359	0.564658752	0.703356295	0.563583956	0.482339147	0.397283697	0.628413699	0.580731838	0.674336802	0.563193121	0.627632029	0.514973863	0.453417363	0.584493625	0.746690117	0.771654697	0.395866921	0.372612243	0.588353119	0.640187601	0.859690263	0.67331086	0.831940984	0.609213933	0.6575309	0.870877913	0.489129904	0.486247496	0.595534711	0.547706288	0.697982315	0.487126875	0.748595437	0.638526552	0.745859593	0.553861938	0.679417656	0.841027896	0.557574869	0.411549172	0.639699057	0.681958083	0.621671796	0.669353657	0.712687479	0.536909473	0.613073428	0.702916606	0.700083052	0.821632713	0.611461234	0.609995603	0.597782012	0.557574869	0.752601495
51_53_53_AtgW_SF	0.719771362	0.742635204	0.72377742	0.492061166	0.523572231	0.388636475	0.538033123	0.504909864	0.615027603	0.703454004	0.527040891	0.515560115	0.705603596	0.739752797	0.738922273	0.507157164	0.430944355	0.54213689	0.52523328	0.455860081	0.640187601	0.492158874	0.467340857	0.5344179	0.672284919	0.473398798	0.458498217	0.456788314	0.475108701	0.552249744	0.547120035	0.46748742	0.511602912	0.572377742	0.386291465	0.620938981	0.558454248	0.590893546	0.547559724	0.646294396	0.631491524	0.358786458	0.53060726	0.501148078	0.480726953	0.529092774	0.479749866	0.495725243	0.490448972	0.526259221	0.514485319	0.504714446	0.482241438	0.552200889	0.59060042	0.455371537	0.507401436	0.520738678	0.580243295	0.338023352	0.486394059	0.571302946	0.743612292	0.472910255	0.481557477	0.483902487	0.545703259	0.547755142	0.37168401	0.480091846	0.515902096	0.634373931	0.46211344	0.473105672	0.479994137	0.433484782	0.458840197	0.53598124	0.553373394	0.46983243	0.611461234	0.551272656	0.619668767	0.625482437	0.569544189	0.581269236	0.535004153	0.486980312	0.553910792	0.498949631	0.497630563	0.429674141	0.467585129	0.648150862	0.507206019	0.739752797	0.469978993	0.369632127	0.448043383	0.550246715	0.487273438	0.436220626	0	0.503883922	0.509355611	0.545458987	0.462211149	0.629195369	0.624261078	0.755874737	0.582637159	0.521373785	0.51639064	0.476769749	0.445991499	0.549807025	0.445844936	0.457130295	0.616884069	0.488006253	0.501929747	0.613806244	0.416043774	0.692706043	0.529239338	0.615320729	0.645268455	0.537788851	0.508085397	0.528555376	0.601836924	0.604426205	0.571156383	0.505105281	0.432947384	0.589525624	0.545556695	0.6575309	0.576188382	0.572035761	0.549562753	0.501196932	0.589085935	0.692999169	0.752699204	0.467633983	0.45708144	0.544481899	0.546582637	0.841467585	0.603253701	0.78992623	0.556646636	0.642337193	0.825883043	0.559968733	0.527529435	0.565440422	0.532268308	0.657677463	0.47554839	0.713762275	0.624896184	0.703502858	0.606429234	0.699545654	0.766573843	0.530900386	0.430797792	0.606966632	0.608578827	0.556597782	0.676046705	0.689481655	0.53485759	0.612926865	0.678880258	0.643753969	0.781474425	0.584689042	0.603791099	0.602618594	0.562558015	0.726562118
51_53_56_NOD2_SF	0.594704187	0.618545117	0.692364063	0.569690752	0.556109238	0.530753823	0.56866481	0.490693243	0.509746446	0.607406322	0.506082368	0.522350872	0.587815721	0.605110167	0.717328643	0.459377595	0.481264351	0.477062876	0.553715374	0.507401436	0.591919488	0.506717475	0.521666911	0.578191411	0.605061312	0.525428697	0.520396697	0.483853632	0.499438175	0.549611608	0.547120035	0.546778055	0.57213347	0.613171137	0.505740388	0.576579217	0.503004543	0.528115687	0.530753823	0.587180615	0.541110948	0.454785285	0.588841663	0.553080268	0.465777517	0.53060726	0.474033905	0.555864967	0.423762763	0.52792027	0.486687186	0.563486247	0.489471884	0.556695491	0.564512189	0.513361669	0.468806488	0.573012849	0.620841272	0.4532708	0.519810445	0.573208266	0.77067761	0.479114759	0.499487029	0.547901705	0.596316381	0.58757145	0.487566564	0.476036934	0.486833749	0.716644682	0.582979139	0.53016757	0.479407885	0.492403146	0.504274757	0.506277786	0.605305584	0.489667302	0.585812692	0.493624505	0.679417656	0.481264351	0.531486638	0.591772925	0.545703259	0.584884459	0.580487567	0.446284626	0.412965949	0.41242855	0.467292003	0.675753579	0.477795691	0.772631785	0.523621086	0.513996776	0.611949778	0.549709317	0.487615418	0.557428306	0.503883922	0	0.517758562	0.545996385	0.530802677	0.592896575	0.68909082	0.645170746	0.686452685	0.580585275	0.60638038	0.423811618	0.487322292	0.648297425	0.454296741	0.463627925	0.58288143	0.503932776	0.497532855	0.626948068	0.472714837	0.601494944	0.454199033	0.628413699	0.70912111	0.561043529	0.543455958	0.553910792	0.558991646	0.61063071	0.64790659	0.489471884	0.461966877	0.505007572	0.465288974	0.650398163	0.584053935	0.520054717	0.525330988	0.509844155	0.49445503	0.63447164	0.672382627	0.470907226	0.511944892	0.49098637	0.54213689	0.761395281	0.637891446	0.714104255	0.64253261	0.571156383	0.726415555	0.528017978	0.554887879	0.514973863	0.481606332	0.589085935	0.507499145	0.703209732	0.562851141	0.614539059	0.570277004	0.605745273	0.76686697	0.527285163	0.526747765	0.510918951	0.581024965	0.632126631	0.606771215	0.689774781	0.510625824	0.484488739	0.586105819	0.606820069	0.669939909	0.545800967	0.575406713	0.517074601	0.506375495	0.625482437
51_53_57_AtgE_SF	0.675167326	0.658214861	0.670086472	0.507352582	0.631051834	0.547657433	0.603546827	0.619277932	0.705750159	0.641555523	0.563046558	0.549318482	0.624603058	0.661927793	0.681127559	0.555181005	0.537691143	0.620303874	0.662514046	0.492647418	0.715911867	0.386242611	0.605549856	0.641995212	0.617958865	0.520885241	0.519663882	0.428697054	0.520787532	0.471053789	0.46592408	0.551370365	0.521813474	0.585763838	0.50173433	0.682690898	0.658556842	0.526063804	0.507352582	0.652303483	0.587424886	0.495676389	0.689725927	0.509844155	0.557379452	0.576432654	0.3917143	0.510234989	0.553129122	0.562997704	0.522643998	0.57403879	0.581708926	0.520787532	0.398553911	0.456544042	0.527040891	0.540036152	0.699545654	0.495187845	0.513703649	0.539303337	0.74493136	0.544726171	0.555083297	0.489667302	0.405491231	0.648053154	0.475352973	0.55713518	0.544677317	0.732913186	0.508915922	0.531242367	0.480824662	0.486296351	0.480042992	0.47095608	0.523963066	0.580047877	0.531779765	0.559333626	0.66950022	0.531193512	0.553861938	0.449948703	0.457569984	0.568957936	0.459328741	0.569202208	0.448043383	0.521276076	0.544286482	0.678635986	0.579412771	0.753676291	0.534222483	0.492842836	0.598026284	0.543846793	0.573550247	0.459231032	0.509355611	0.517758562	0	0.600322439	0.489765011	0.488934486	0.609800186	0.68606185	0.530362988	0.495725243	0.519028775	0.375738922	0.475010992	0.679613073	0.546631492	0.497728272	0.492647418	0.588450828	0.456006644	0.593140847	0.545849822	0.735551322	0.637109776	0.69143583	0.719478235	0.508427378	0.562558015	0.604621623	0.626654942	0.577800576	0.646587523	0.555083297	0.55601153	0.651326396	0.638770824	0.69680981	0.691386975	0.55557184	0.585031023	0.544726171	0.581513508	0.645903561	0.681078704	0.576530363	0.569837315	0.650153891	0.677805462	0.831208168	0.690165616	0.767746348	0.68259319	0.726317846	0.804729103	0.611021545	0.582392887	0.555669549	0.533733939	0.603742244	0.525526406	0.688260296	0.669109385	0.74493136	0.671112414	0.730226196	0.787190385	0.530998095	0.48595437	0.691924373	0.718696566	0.687820607	0.698422004	0.706092139	0.587327178	0.584835605	0.628560262	0.584933314	0.764717377	0.543309395	0.55210318	0.503541941	0.602960575	0.667888026
51_54_50_NOD2_SF	0.589183644	0.544091065	0.641653232	0.606966632	0.512433436	0.48595437	0.382480825	0.41364991	0.458302799	0.575944111	0.302750501	0.272460794	0.576970052	0.575357858	0.729249108	0.563486247	0.555620695	0.376569446	0.476525478	0.464653867	0.589623333	0.60481704	0.523718794	0.538863647	0.55522986	0.60716205	0.598856808	0.585470712	0.449753285	0.692510626	0.633738825	0.529385901	0.587669158	0.649958474	0.477942254	0.48707802	0.390541795	0.683277151	0.415262104	0.544188773	0.632175485	0.484146759	0.564170209	0.578924227	0.456348625	0.507352582	0.603791099	0.473936196	0.451805169	0.570863257	0.593043138	0.608920807	0.434999267	0.639161659	0.703258586	0.487273438	0.483658215	0.641848649	0.599198788	0.523181396	0.503541941	0.618447408	0.645024183	0.511602912	0.500512971	0.606722361	0.677707753	0.440812937	0.475010992	0.449069324	0.532561434	0.60638038	0.557965704	0.492793981	0.614636768	0.470760662	0.517318872	0.616932923	0.67868484	0.424446724	0.639308222	0.53598124	0.706873809	0.385314378	0.358395623	0.669011676	0.625335874	0.538277395	0.708486003	0.534955298	0.576872344	0.457228003	0.430309248	0.546289511	0.474278177	0.692119791	0.308710733	0.534955298	0.534222483	0.653524842	0.464605012	0.515413552	0.545458987	0.545996385	0.600322439	0	0.624309932	0.697884606	0.703698275	0.62943964	0.751184718	0.689579364	0.605403293	0.562851141	0.535346133	0.574185353	0.404514143	0.452098295	0.609409351	0.597635449	0.591968342	0.736919244	0.487224584	0.517758562	0.41364991	0.655185891	0.7313987	0.36665201	0.348869021	0.286140017	0.345253798	0.577849431	0.551174947	0.56172749	0.466559187	0.400019542	0.406419464	0.660511017	0.534613318	0.339488983	0.294103278	0.281596561	0.412770531	0.585031023	0.705945576	0.452342567	0.494699301	0.402755386	0.53788656	0.821583859	0.664419366	0.711905809	0.644828765	0.647955445	0.735209341	0.288924715	0.275489765	0.355806341	0.37515267	0.608481118	0.38243197	0.619522204	0.476476623	0.61712834	0.592456886	0.673066588	0.738042894	0.614636768	0.531242367	0.449460159	0.542088036	0.644340222	0.622697738	0.727392643	0.325272363	0.349308711	0.582979139	0.36665201	0.673506278	0.296839123	0.441887733	0.426352045	0.361180321	0.587815721
